dataset,gloss,num_samples,mean_euclidean_distance,median_euclidean_distance,std_euclidean_distance,euclidean_distance_variance,max_euclidean_distance,mean_cosine_distance,median_cosine_distance,std_cosine_distance,cosine_distance_variance,max_cosine_distance
ASL,cochlear implant,7,4.062885670078929,3.087250566392256,1.9094828346828412,3.6461246959484184,7.526504083736063,0.38864804093632727,0.33749817551549754,0.15819036131836842,0.02502419041403595,0.5983887926302223
VSL,mùa hè,3,4.0627805836510165,3.3746678799276064,1.2297286649990062,1.512232589520238,5.7900305461512325,0.3181265353707797,0.39767102902138296,0.11261460635278277,0.012682049563992222,0.39784311435521713
VSL,giá trị,3,4.062491967020841,4.136186828891389,0.6248623102840091,0.39045290681346917,4.788275613816219,0.22461949928491523,0.20357062095748368,0.12520216919787847,0.01567558317185419,0.3873972907882397
ASL,hawaii,7,4.061731748306818,4.2935571666529855,1.1111579151267608,1.2346719123488499,5.483292431599873,0.4247408580616984,0.459492806026655,0.21622023235299748,0.04675118887878421,0.8368555349712561
VSL,sơ mi,3,4.061597425222296,3.939420287892076,0.8745459297976486,0.7648305833256336,5.188542661232409,0.10452638681281541,0.04816602924256608,0.08786026227893962,0.00771942568772406,0.2286063627953342
ASL,journey,4,4.04820037568731,2.9859327523520607,2.015180354628799,4.060951861681853,7.519301880146001,0.35643213183672645,0.3214651201882587,0.16698309615471274,0.027883354401414043,0.6175143246413308
ASL,next,5,4.047911046497653,3.811019133416385,1.3279197541439758,1.763370873445797,6.463503839138576,0.15343919657418809,0.08558339210081023,0.13957312056710017,0.019480655984838283,0.4320532981441563
VSL,thủ tướng,3,4.045041023053783,3.1017604418679006,1.4229281413644501,2.0247244954868884,6.056081538441612,0.28260736096191275,0.3323795695084658,0.08297530545540717,0.006884901315418124,0.3497505857931451
ASL,giraffe,7,4.044844665516055,2.6652294556014526,3.493300109583009,12.203145655612664,12.578861656742973,0.44825571859986413,0.4403366703512156,0.1266603683503935,0.01604284891065736,0.7190783820570812
ASL,joy,5,4.043639102184055,3.8021056329514566,1.1731116985103403,1.3761910571818157,5.736820852806649,0.10358863974682164,0.11845112549384729,0.040124298029575116,0.0016099592923661658,0.1591296413269303
ASL,date,5,4.037587424418776,3.850024111665545,1.0312020078169382,1.0633775809256845,5.880096301301151,0.1395004371200408,0.17099448957218233,0.04707953021970266,0.0022164821657078963,0.1804708905789898
ASL,flower,7,4.035527745064227,3.351256245929485,1.4944590129922029,2.2334077415136293,6.912044172028363,0.3007853740233863,0.28422208331448695,0.0982704143736298,0.009657074341164905,0.5270635476752017
ASL,olympics,3,4.033068549298407,4.4044580141096015,0.7280732788144952,0.5300906993236897,4.679051908497955,0.20006533102296778,0.21980089572121286,0.06640498590760588,0.004409622153389335,0.26971052776917936
ASL,key,6,4.029559554069857,3.4266206843708247,1.428759291353564,2.0413531126291384,7.001076984483269,0.11441231196228001,0.10388364087177632,0.039725754566350725,0.0015781355758659355,0.19171953045029355
VSL,anh em,3,4.029458440275659,3.036659726595586,1.4232194299242598,2.025553545713935,6.04213394418037,0.3740022653783421,0.4775156441273347,0.15039049444959063,0.022617300820792347,0.4831482998657003
ASL,airplane,7,4.025550907849863,2.351286707068586,3.228993124891184,10.426396600594533,11.787320932247747,0.5339349828424516,0.46584140791949147,0.28417417573398385,0.08075496215408913,1.204593225510715
ASL,sympathy,4,4.022703819261606,3.7444983687923945,1.0591013861851017,1.1216957462192039,5.746099937839001,0.13184747255446266,0.11620990861960195,0.05497964553903552,0.0030227614235979884,0.21983284345275644
ASL,dawn,4,4.022640499781596,3.724455925234972,1.018120334245078,1.0365690150033093,5.547525490987446,0.17650104506558079,0.12705917472135686,0.14383328922671051,0.02068801508977456,0.4018615576762844
ASL,sky,8,4.02179437237264,4.1812958393027735,0.8928586344149226,0.7971965410492805,5.197895858954671,0.3535868017491147,0.2919123262333302,0.17848006167070665,0.03185513241397925,0.8044313475660722
ASL,and,5,4.021050759298687,3.2880346440593495,2.139208972478719,4.576215027933456,8.257438634532457,0.32943688897303475,0.3298271706014725,0.13218196540915303,0.017472071979426528,0.5531754268772915
ASL,j,4,4.012420356421437,2.931985266310284,2.080101530787207,4.326822378383282,7.606458210088072,0.3997307220807887,0.3592717090412503,0.13630405788296948,0.018578796195363897,0.6225829301438952
ASL,tennis,6,4.011933257659371,2.1821944651279965,2.7634123934281636,7.636448056152372,8.636486101296228,0.5281287135162587,0.4950859329489799,0.11602030625026205,0.013460711462404596,0.7427861658664612
ASL,pay attention,4,4.010159352732974,4.2682774551141405,0.8744620450998938,0.7646838683202887,4.809786560963126,0.08828236152985708,0.08118018745450245,0.04801940119537942,0.002305862891162806,0.16254734651533387
ASL,forever,6,4.008761229753201,3.0720636578567113,2.1526664197774514,4.63397271483747,8.4049433213797,0.45814522052895557,0.4908308552523681,0.08791270293720772,0.0077286433377257305,0.5669481476427718
ASL,goat,6,4.00855440870621,3.2318747237620755,2.3073389595463625,5.32381307424049,8.97255503961778,0.43007667890562634,0.39768036592932665,0.21579888846651982,0.04656916026338546,0.8642075915156555
ASL,dolphin,5,4.003362402414157,3.6851427426450263,0.808998431897479,0.65447846281258,5.398412053274349,0.12098969924103804,0.12160421327720805,0.0494131424400131,0.002441658645797024,0.19601859687887413
VSL,nhãn vở,3,3.9931611021409403,4.532824005028321,1.0474182471242943,1.0970849844089294,4.917984596716715,0.2629106942369082,0.14951819176228198,0.1852752387107166,0.03432691407931302,0.524172280772937
ASL,bell,6,3.9876455294111497,4.148298848139062,0.5590335199316665,0.31251847640718894,4.734452193375913,0.09831962777413912,0.0907471827016107,0.042304574925095054,0.0017896770595929813,0.15420720291761547
ASL,community,6,3.9853886684332465,3.9709090809306336,1.2761223446729266,1.628488238573528,5.686089529011459,0.19398933564135687,0.15998925532122887,0.12112713626491502,0.01467178313973929,0.4206433702690785
VSL,ngày gia đình Việt Nam 28_6,3,3.9822300121040066,3.993429684692542,0.4332354786027909,0.18769297992018927,4.507144450246079,0.19204923436585997,0.13442245648669204,0.10214256601616489,0.010433103792366602,0.33557540176538136
VSL,di truyền,3,3.9789978877091983,4.416320583450095,0.6972785938797712,0.4861974374829509,4.5257500235629795,0.44276029961642704,0.44568690678072664,0.1295067697548934,0.016772003412346973,0.5998894969490427
ASL,cooperate,3,3.978933454634273,4.226755882716437,0.71983752488007,0.5181660622254655,4.710117046122258,0.1233696698567091,0.11832595175740779,0.03538086893333259,0.0012518058864776592,0.16900335455220283
ASL,relief,6,3.9777206207741496,3.4812765006419637,1.3237529882747416,1.7523219739663085,6.71638309053008,0.13192969333505453,0.06550207147381398,0.1637012763252452,0.026798107870514284,0.49561095711431047
ASL,sneeze,4,3.9765768044486403,3.3050317871424633,1.6667534347584447,2.7780670122790734,6.702805594783258,0.38696263781579043,0.37266465075928873,0.20575329890273023,0.04233442000935625,0.6915117410102041
ASL,ridiculous,4,3.975878441865775,3.1034743861030236,2.137881415954628,4.570536948684166,7.536020190376928,0.40033484626495225,0.36059453435815636,0.11787019297841118,0.013893382392767892,0.5962980307460937
VSL,Anh (nước Anh),3,3.973610103155385,2.994025496043767,1.4025243505967036,1.9670745540167047,5.957029645736226,0.39020593262106357,0.4929366949296997,0.14679454347368573,0.021548637993647812,0.49507034967146246
ASL,dime,5,3.972755290594771,2.8378434105407337,1.9916567603982676,3.9666966512401225,7.5705761459983,0.4245994473882546,0.3933929559848438,0.09052476201442232,0.008194732537767799,0.5994888050718626
ASL,network,6,3.9698460640897584,3.569313245086094,0.8824614117796679,0.7787381432801644,5.276716321580443,0.162629111436265,0.1286252838289259,0.094868728820147,0.009000075707950592,0.36071456057734264
VSL,kinh nghiệm,3,3.963301663186769,2.9845474663916534,1.3961135679155117,1.94913309451778,5.9376803805964515,0.3871845300899892,0.5081560920555517,0.17269100237908816,0.029822182302694237,0.5104313927793395
ASL,g,4,3.961096686606343,2.9008825918687213,2.0391844264121315,4.158273124921774,7.465603805023897,0.3426253348739442,0.3520531636914483,0.041532600477798824,0.0017249569024484553,0.3846667300590483
ASL,fingerspell,3,3.9584992107704777,3.193463937321971,1.314365446489844,1.727556526926447,5.808114514037197,0.3671431281893029,0.4182614528476004,0.10497823178777181,0.011020429149287145,0.4622936646710921
ASL,from now on,5,3.956308331946025,4.093059949473961,1.062269410195022,1.1284162998360803,5.059370734780321,0.17794860272776553,0.13894479923799563,0.09195638069079866,0.008455975949751088,0.31578267854484476
ASL,auction,5,3.9562956965125133,4.176115112207236,1.1410795963246632,1.3020626451484563,5.632778354708501,0.1329602420646157,0.1138804167387727,0.06177981470635819,0.0038167455051519514,0.23371924843609027
ASL,motor,5,3.953612343735679,3.7968362495686003,0.8260086916753251,0.6822903587231822,5.0793718456899155,0.18123277393270487,0.15329760487641797,0.04493091398222932,0.0020187870312784904,0.2439355712615905
ASL,library,5,3.950375872097644,2.649643002117104,2.6404663641925623,6.972062620432288,9.217358948070416,0.39306889537702316,0.3444795462249418,0.08191258464220655,0.0067096715227666515,0.5158276279761129
VSL,đèn vàng,3,3.9475795000640184,4.232028957396907,0.8889161817295105,0.790171978140572,4.865814269388009,0.2127197021922519,0.19151150001861206,0.08895827613752974,0.007913574893360994,0.33071570921458915
VSL,hoạt hình,3,3.9461950352967907,2.9612183393614333,1.3946377730510984,1.945014518020927,5.918510217181057,0.27440832374890056,0.349913281646258,0.10682990153270529,0.011412627861487508,0.3499836560025916
VSL,phấn (viết bảng),3,3.944557508589325,2.976932922984126,1.3866032012949545,1.9226684378414163,5.905454650938964,0.2660589713559646,0.16098408005679787,0.15505197289974412,0.024041114300102983,0.4852731156289779
VSL,xì hơi (đánh rắm),2,3.9356031470250326,3.9356031470250326,0.0,0.0,3.9356031470250326,0.42142843547052294,0.42142843547052294,0.3559927564041227,0.12673084261220505,0.7774211918746456
ASL,referee,5,3.9296821374903184,2.6442120721201623,2.708139178944054,7.3340178125317745,9.334149456463662,0.23918127976577477,0.23329521905283768,0.022892872832117026,0.0005240836265074819,0.27862875742384663
ASL,heaven,5,3.9197846264111744,3.5381649351904283,1.2397245608951721,1.5369169868867272,6.269598630737457,0.17892824586563963,0.10823057332231201,0.1566238113521651,0.0245310182824786,0.49044384569330235
ASL,r,4,3.9183471877210017,3.0039522156243805,1.7152167524650808,2.941968507936858,6.878147776010799,0.2860083130056329,0.29002672738373503,0.07175030961627055,0.0051481069300306865,0.36951687133282785
ASL,octopus,5,3.9169694921499976,3.283276221031277,1.2727161295377216,1.6198063463854786,5.908968948788562,0.1847255947319949,0.15737017356795147,0.10335165558821022,0.010681564712824023,0.3739209508361354
VSL,lễ hội hóa trang,3,3.9118654452396378,3.080859783974791,1.3222463345873576,1.7483353693297028,5.778083701861557,0.1430407788918262,0.05342026949385781,0.1388080968912044,0.019267687762557995,0.3391046446725743
VSL,môn Đạo đức,3,3.9104338672506533,3.6720042905028087,1.0072201144900739,1.0144923590333976,5.245832046914302,0.12207420218793763,0.11330500003721777,0.027804826985359524,0.0007731084036857773,0.15965501427838968
ASL,south,7,3.9055032142876365,2.3503567240714878,3.5573849280234375,12.654987526128318,12.604918578582877,0.349186622093677,0.32218282701051615,0.0937440329445661,0.008787943712711894,0.5390827287314728
ASL,vague,4,3.904453436227189,3.8906055064904006,0.6137834613057066,0.3767301373724139,4.658576549839835,0.12153458667488667,0.12140390754891583,0.02016971498946933,0.0004068174027564238,0.14827044080710639
VSL,Nhật (nước Nhật),3,3.9015002147460986,3.290692692382018,1.2975003126393978,1.683507061299335,5.705385280421656,0.37308518411065505,0.02139708980824273,0.49933402055119586,0.24933446407982207,1.079248295000085
ASL,dentist,8,3.899159771712037,2.460241900892551,3.624013206138726,13.133471718267886,13.446378138844112,0.34048890077159055,0.2939242199507782,0.13020228623147914,0.016952635339904026,0.5747968493753355
ASL,football,9,3.8982408560577344,3.676842880187672,1.051292149829321,1.1052151842927556,6.417939512046804,0.19576832858617285,0.16604773825069252,0.08168042429231287,0.006671691712572255,0.3396482444111134
VSL,lĩnh vực,3,3.8919470059467582,3.666971933895198,1.3336293149993366,1.7785671498256,5.626128220647691,0.13088511891909807,0.034640546702329966,0.1384233267801832,0.019161017396893385,0.326636205857295
ASL,corn,12,3.8907623395174444,2.8426614419400402,2.7046360393710875,7.315056105464922,10.852159629152887,0.4360971672626451,0.3350132841386781,0.2747142032343188,0.07546789345866661,1.0642954721460451
VSL,giấy ăn,3,3.8844489144139236,3.7023313641274282,1.217994971614057,1.4835117508771276,5.458879701132125,0.14948240401198112,0.08201797074990658,0.12388576823113374,0.015347683570218186,0.3232429679116968
VSL,chuẩn bị,3,3.8842500791771464,3.3582512592341294,1.2051062604880143,1.452281099067406,5.551142497773252,0.2157982615843519,0.08445048917730047,0.21392002546548264,0.04576177729515274,0.517488011567218
VSL,yếu,3,3.8817759118511224,2.9130750427604655,1.3718281759640722,1.8819125443689135,5.821833317672135,0.39434799102510815,0.461089882787859,0.09677782340963578,0.009365947103906648,0.46445680436652415
ASL,basement,6,3.876727064853428,3.6402844870302444,1.22949494773563,1.5116578265074399,6.058069192918193,0.12379866323895049,0.1292365945633155,0.06668685213005515,0.004447136247015842,0.22944862431614332
VSL,cháu họ,3,3.8760662233276393,3.7808943716922423,0.1467894947987847,0.02154715578328244,4.083425340473362,0.12228533671299742,0.13385715629237294,0.026342307902497173,0.000693917185629965,0.14716611116144884
ASL,duck,6,3.873028974689122,2.400185124258286,3.110670435122181,9.676270555943221,10.8101620503438,0.38292098982506073,0.3489401072661764,0.09864042460786669,0.009729933366820232,0.6014972177245348
ASL,lawyer,5,3.870814741686943,4.130181208917331,0.7573575588946814,0.5735904720149108,4.864452188690812,0.10019936725031564,0.09491331751298704,0.025603432236795017,0.0006555357423041542,0.1414345135164552
ASL,spain,6,3.864865851074761,2.8118800212066275,1.753726510512793,3.075556673675378,7.369055786314995,0.41390486963506223,0.47115146875207625,0.09970272194347275,0.009940632762937442,0.51285878615267
ASL,fish,10,3.8634171929130305,2.402941929129438,2.2702970473726487,5.154248683308966,8.237027138273405,0.30622418166936116,0.20931106986056502,0.23562427205355183,0.0555187975807662,0.9921079102383157
ASL,dirt,5,3.862956387093547,2.8698864730734455,1.8806002776317001,3.5366574042284276,7.550656452607104,0.25235649691387146,0.26055518534626887,0.07367285122694213,0.005427689007907149,0.32149037892304844
ASL,department,4,3.8616488567259735,4.105395609875009,0.6257883536216765,0.3916110635285285,4.405140792991204,0.17475543357136486,0.14871271749908815,0.08994412882395054,0.00808994630989941,0.32133231567087084
ASL,process,4,3.86132910462855,3.646400537831379,1.8121236027230745,3.283791951546055,6.126499453309215,0.1324777377529272,0.09014635233516671,0.11480632256116573,0.01318049170001843,0.31555613019984896
ASL,basic,4,3.854628179703539,3.729741057318659,1.1184499509604693,1.250930292803476,5.427593563308161,0.11759572050011005,0.06348359809505666,0.10601330957205328,0.011238821806420005,0.30019756035044254
ASL,hat,9,3.8541192717428743,3.355477391204528,1.7187094783197854,2.9539622708662687,8.015272193982092,0.40539172058076084,0.40409973489465845,0.09108107559953044,0.008295762332367378,0.5637311446895514
ASL,pear,3,3.852046229128265,4.000091322725172,0.3553774092241951,0.12629310298690102,4.193958343276412,0.11900383576022022,0.1203101829319011,0.03128054006252895,0.0009784721866034785,0.15664463523419037
ASL,fishing,6,3.84770041843413,3.7170650317634406,0.7892921514320916,0.6229821003123,5.088908671437463,0.11436860765325246,0.08982888363326896,0.05502129682396501,0.0030273431041908626,0.22251921098615712
ASL,than,4,3.842261781293454,4.100855500336617,0.6170557202222563,0.3807577618590074,4.367426477151902,0.18133148716128392,0.15322177236272833,0.06719914323220118,0.00451572485114189,0.2949881214509993
ASL,tooth,6,3.8413476140167764,2.8437426479693038,2.5010371364856847,6.255186758080513,9.406135256747488,0.36331592743495317,0.3213759120376957,0.13974544758239268,0.01952879012000326,0.6260709018909575
ASL,tobacco,4,3.837333222448765,3.0435446685109824,1.7609246350858454,3.1008555704522176,6.831560300861202,0.47157469183653,0.42668685726574745,0.13940502396826507,0.019433760707592555,0.7023630529934042
VSL,xây,3,3.8367907778381416,3.023144839995734,1.2624857478130778,1.5938702634311461,5.619946050754689,0.16279052471275493,0.11295660583940714,0.07858974062475452,0.00617634733146619,0.27374210738038585
VSL,phở cuốn,3,3.8357646351177217,3.1340703359142594,1.3159712112395676,1.7317802288113346,5.679390795848033,0.28437324076471976,0.15789518299701633,0.20921444994705904,0.04377068606665047,0.5792553243198865
ASL,thanksgiving,13,3.8335872966577593,3.136601867130344,2.1009244677525194,4.413883619201206,8.008452680401595,0.36123781815688605,0.2819407926090174,0.20188688011719963,0.040758312363456534,0.8408780658262373
ASL,stomach,7,3.8279983630296672,2.7402503574060963,2.9609631422503404,8.76730272976501,11.049610206642402,0.3434225130258711,0.27681715535416684,0.1283930733608854,0.0164847812870537,0.5767561978723594
VSL,một tiếng,3,3.8277138567525775,2.969892520380827,1.3418867556446674,1.8006600649745712,5.722604406659514,0.12766696501493124,0.049099295695367196,0.11782541123140622,0.013882827531849988,0.2942087357771179
ASL,coconut,5,3.8237194319063894,3.7287248923172536,0.5251521007233161,0.2757847288941119,4.808809248502917,0.20143305079208149,0.16553510581717268,0.09990825121670283,0.009981658661179801,0.37095022875903394
VSL,ra ngoài,3,3.8117300806479633,4.0850563013097565,0.6093556585089525,0.3713143185568791,4.3828388690664974,0.10731371566420855,0.07272302852199897,0.05165687743591614,0.0026684329864292617,0.18033394372973133
VSL,bắt đền,3,3.803284433099932,3.9178317640071114,0.6584829716570025,0.4335998239622368,4.546360014962716,0.06914595423242324,0.052481665891005114,0.027991410082841103,0.0007835190384257786,0.10857479723426589
ASL,adjective,4,3.800520312689285,3.0850337472388447,1.5003868549025505,2.2511607143643673,6.377402845345421,0.42382848387976185,0.394279915202688,0.13068708761887887,0.017079114870304526,0.6223068292362341
ASL,teeth,4,3.797593441048215,2.7469348393425017,1.8840608795427676,3.5496853978234673,7.059838829790576,0.3118993948401222,0.2947144126712004,0.06146540259644821,0.003777995716343463,0.40709185194149744
ASL,congress,6,3.7936291238696342,2.6234308408471616,2.7009425716113302,7.295090775142427,9.815035926292172,0.261031689329388,0.27041985135494057,0.08706566666852521,0.00758043031243474,0.40492590753968893
ASL,transform,4,3.788838503177494,3.7223204224729267,0.2808438332245991,0.07887325866028642,4.193117984328821,0.11713733033765689,0.1176141528971828,0.037038832586075154,0.0013718751193393026,0.16900733333248663
ASL,push,6,3.7875822840104347,3.30514862425259,1.0752205388968796,1.1560992072656961,5.749040595622288,0.09860026227993068,0.08989938588611057,0.04545567733332591,0.0020662186018314387,0.19479254764567833
ASL,carrot,9,3.7863109746389054,2.681428718611487,2.8677313172381598,8.22388290786851,11.166937409105953,0.5044103678700471,0.5151757774261947,0.14525623372888097,0.021099373437099295,0.8136946072071058
VSL,màu xanh lá cây,3,3.7846166874953275,3.4427420753939986,0.776013804998171,0.6021974255477393,4.8586804799929535,0.3513025138004205,0.09924574603568104,0.3876185032618646,0.15024810407096814,0.8989025944016833
VSL,sinh đẻ,3,3.7830335142829434,3.4152490805353724,1.3238785246469336,1.7526543480213412,5.556747255653032,0.18219205846895523,0.10710611027107708,0.14680968293733532,0.021553083004160926,0.38736915735655586
ASL,old,7,3.776666481418336,2.419741266218734,3.2558628973659385,10.600643206444124,11.700012961488028,0.4783755500230047,0.44607830396469006,0.10578002430766584,0.011189413542530375,0.6623211356879932
ASL,suffer,5,3.763435175239212,3.1186131148877663,2.2416013733979834,5.0247767172197255,8.168325999646806,0.4257597379425094,0.3284845365502306,0.1822041428792748,0.03319834968237119,0.7880299878826313
ASL,grandma,4,3.7616616923999153,2.729493643191633,1.8812568734165809,3.5391274237771295,7.015863523711079,0.2845001428264404,0.3089739881629653,0.06926505309830444,0.004797647580710933,0.34895675437060314
VSL,từ chối,3,3.7597980393890604,2.9888683016646236,1.2764590165932008,1.6293476210420812,5.558865375772547,0.24014578045351356,0.22258272593808648,0.04353123664785199,0.0018949685640912923,0.3000263016661284
ASL,saw,3,3.7559713240455204,3.687020998827197,0.3805005314067691,0.14478065440083365,4.252621097695213,0.07775694362260388,0.06277769007781542,0.035302941183809534,0.0012462976562275154,0.1264917271624536
ASL,apple,11,3.753337969403398,2.3790049380068177,2.912326750834395,8.481647103625622,11.352214800252309,0.3738198672719092,0.3848441289645579,0.11971605499309147,0.0143319338231089,0.6300455734342164
VSL,rửa chân,2,3.7501878481761373,3.7501878481761373,0.0,0.0,3.7501878481761373,0.08387155990768624,0.08387155990768624,0.019186679719779054,0.00036812867866938085,0.1030582396274653
VSL,buổi sáng,3,3.749606945861107,2.852547872901139,1.3071614913178342,1.7086711643842643,5.597947366457781,0.1499862999871339,0.06832612397366289,0.11979568858401018,0.01435100700331715,0.3193668537458939
VSL,giám sát,2,3.749238743684172,3.749238743684172,0.0,0.0,3.749238743684172,0.09991328024809853,0.09991328024809853,0.014107210443668583,0.00019901338650195194,0.11402049069176712
VSL,ngày Quốc tế Lao động,3,3.7473387644287564,3.742034581451267,0.7260881688511928,0.5272040289456782,4.639251752758649,0.10989598311938183,0.12310257711648143,0.04162436861191063,0.0017325880623402107,0.1529723751270763
ASL,friend,7,3.7465299234212965,3.7774609846963347,0.7005721097881087,0.4908012810129619,4.750519204978708,0.11391932327132526,0.09327662367825096,0.04132761193505256,0.0017079715082542993,0.18245180857752108
ASL,honey,5,3.73905245235263,3.1087817454734905,1.9377557559592615,3.754897369753249,7.413831209773303,0.46287574570664586,0.3324302482826459,0.24648363608173218,0.060754182856071794,0.9292792280206468
ASL,nine,5,3.737463329709726,2.4652853801619914,2.3887576849564796,5.706163277438639,8.503224999990385,0.368935744998267,0.3105063163966971,0.11497697807971853,0.013219705488344075,0.588509712148481
ASL,annoy,4,3.732086716690389,3.802851905318823,0.5615931523443224,0.3153868687600333,4.428348308838739,0.17080891045757357,0.15218839348953273,0.07658131183311738,0.005864697322081164,0.28942359737758305
ASL,w,4,3.7291062136591444,2.973380217436148,1.564176617705568,2.4466484913768305,6.411532767763697,0.31528365302474964,0.3210027882197115,0.06876255989222951,0.004728289642932451,0.3984623221147843
VSL,đèn xanh,3,3.724189194151178,3.8648335841465706,0.31325066583182376,0.09812597964408092,4.017670979530607,0.21279951276145934,0.21867531273687368,0.07328038897259516,0.005370015407974847,0.29946702189032814
ASL,better,5,3.7230657890936754,2.7308894394914476,2.1635905052815154,4.6811238745443235,7.896949871925624,0.38316739405502653,0.29497660509934254,0.14532825762745677,0.02112030246503245,0.5862939373769889
ASL,color,8,3.719930681885124,3.1203768294405183,1.674771108886414,2.804858267160628,7.239160838420173,0.2617903722353234,0.24970571271504083,0.08312661698459423,0.006910034451303429,0.3916057149715443
ASL,ski,2,3.714829871465253,3.714829871465253,3.1401849173675503e-16,9.860761315262648e-32,3.7148298714652532,0.07113648778463749,0.07113648778463749,0.020905093366670624,0.00043702292866921614,0.09204158115130812
ASL,late,8,3.713047892627343,3.257919950091364,1.567026165953027,2.455571004781443,6.617847957106369,0.48389636401246816,0.4687961214259946,0.16958423797972247,0.02875881377116314,0.7289993400116517
ASL,shopping,3,3.709419134165458,3.848555154057279,0.24634156010562183,0.0606841642352717,3.9164503330568183,0.1891375790001131,0.19654735172144766,0.0254933548999247,0.0006499111440535148,0.21598900405368393
ASL,appetite,5,3.708209983936409,2.902788471080852,1.7081708231139063,2.9178475609376404,5.84416078633906,0.4542918696694276,0.42542404086290897,0.19824204520132868,0.03929990848560565,0.7595038943460602
VSL,bốt cảnh sát,3,3.7045526666452653,2.9487995322730205,1.2648344293588036,1.5998061336914102,5.486472360110638,0.20437860189783416,0.17530243525367173,0.06220565526316623,0.0038695435467198803,0.2908211198539523
VSL,giấy,3,3.702737900765205,3.032835555620001,0.9974935375177171,0.9949933573896091,5.112823098499847,0.16847490295539566,0.09901573263475194,0.12093396426587365,0.014625023713059604,0.3385525701611062
ASL,thailand,6,3.7011738228755564,2.620232801168039,2.4924671020971916,6.212392255036772,9.249412068504892,0.3674635286893899,0.35113760087754264,0.15181154595963964,0.023046745486655782,0.5769458243956567
VSL,xe cảnh sát,3,3.7008689473659686,3.2288174809463888,1.1544386765104273,1.3327286578231472,5.29039700658893,0.18494018774441592,0.06294161265656795,0.17485248307324017,0.030573390836877743,0.4322117142632276
ASL,strange,7,3.695900662159061,3.4393048015926038,1.682587247726501,2.8310998462118415,7.1209242355090785,0.30373333086680826,0.27027506410810176,0.12946479773264288,0.016761133851954133,0.5877379240091565
ASL,noon,6,3.6934475440808945,3.088449041130972,1.1919021919232038,1.4206308351113375,5.711060896460761,0.08793383160003453,0.062525001716489,0.06234152762504243,0.0038864660666239285,0.2109041987535487
ASL,accomplish,5,3.6890319962006415,3.428987532129325,0.5349293176814766,0.28614937491517006,4.747546603434616,0.08368142068416569,0.07609827697790095,0.03157510796499005,0.0009969874430007784,0.1451924440400859
ASL,m,4,3.688531480577958,2.693422345032179,1.931012560021475,3.7288095069606904,7.00975261531782,0.2783105111382609,0.2572225970044847,0.055004059632693295,0.00302544657607688,0.3712281969917296
VSL,chăn (cái chăn),3,3.6869312014602955,3.490166395749461,1.0573347381865186,1.1179567485759538,5.069018333328236,0.05747499040801126,0.027946220402221056,0.041892225467860505,0.0017549585546500603,0.11671944553713198
ASL,league,3,3.679832168284334,3.5956876602547365,0.27065899790075915,0.07325629314464314,4.045283790910223,0.0987952382264888,0.08972733237605812,0.021061052445159868,0.0004435679300977744,0.12789912618951926
ASL,p,4,3.6693476839561137,2.9047121044209057,1.675660378221503,2.8078377031414306,6.539495598207264,0.3652240998577633,0.33481671900773974,0.1336033162992777,0.01784984612616485,0.5744835666881416
VSL,rằm trung thu,3,3.667055236690757,3.083822319119237,1.1829546793305528,1.3993817733500509,5.31659370462168,0.09040031935276982,0.04912671898129173,0.061740874808178796,0.003811935622079207,0.17767247702536004
ASL,number,5,3.6620686586553886,3.610484289618436,0.7421773312208456,0.5508271909780967,4.478327156179117,0.21961115514843974,0.21042426135244352,0.0928217360089647,0.008615874675717936,0.36939284684364637
VSL,tay chân sạch sẽ,3,3.647764637868473,3.75351902157352,1.4024440034487096,1.966849182809244,5.3100800829985255,0.05362418777449307,0.019459364547094626,0.05427320409899143,0.0029455806831707805,0.13022923932575414
ASL,daily,5,3.645495268017556,2.4696578325783247,2.2993145347928245,5.286847329909542,8.21570214042,0.35558908804495004,0.34229436247401424,0.06742828910207567,0.004546574171233096,0.47986588524120666
ASL,pocket,6,3.644882505165801,2.9766300838094217,1.7848216602313371,3.1855883588309464,7.49211383793125,0.3517807981364897,0.3539158737067371,0.07633422687019432,0.0058269141918702964,0.47108422446940534
VSL,kỉ niệm,3,3.6426018128333983,2.8371376410952798,1.2536337234881993,1.571597512666887,5.413111976474945,0.12577816938192285,0.05092925165218121,0.10795324458185375,0.011653903015749536,0.27843753684500916
ASL,establish,5,3.6411312426018654,3.1094816575588076,1.2062570115120488,1.4550559778219792,5.37936862607728,0.0561315958506543,0.03780284266264555,0.032641637281650565,0.00106547648442684,0.10780842322458029
ASL,innocent,4,3.640944873999482,3.4118764438330835,0.7325964299726292,0.5366975292086413,4.790126846511579,0.09446132581819391,0.07116044901491753,0.049079576441093974,0.0024088048236371867,0.17857813119692656
VSL,phương tiện giao thông,3,3.6403976302977843,3.2370378902007833,1.0693549449546385,1.143519998298938,5.104319825535892,0.15938018742797236,0.0531920454116348,0.15276465347913604,0.02333703935260051,0.3754117246624188
VSL,rong chơi,3,3.6399574331735587,2.937345703706029,1.169673294310635,1.3681356154234932,5.2881657581356265,0.06400245623850105,0.03253945032295913,0.05002223823108449,0.0025022243176473706,0.13460559048731335
VSL,trông chờ,3,3.6399240612356927,3.2948891487256766,1.2849711479429915,1.6511508510459294,5.35757564061102,0.267180412769187,0.18764458652978155,0.1401658166909019,0.019646456168627514,0.46419088854688195
