dataset,gloss,num_samples,mean_frames,std_frames,sequence_length_variance
ASL,store,7.0,62.142857142857146,2.849991049037144,8.122448979591839
ASL,crash,9.0,61.888888888888886,2.8458329944146,8.098765432098766
ASL,fire,3.0,62.0,2.8284271247461903,8.0
ASL,kangaroo,3.0,62.0,2.8284271247461903,8.0
ASL,pear,3.0,62.0,2.8284271247461903,8.0
ASL,sting,3.0,62.0,2.8284271247461903,8.0
VSL,bụi phấn,3.0,101.0,2.8284271247461903,8.0
VSL,cung điện,3.0,79.0,2.8284271247461903,8.0
VSL,nhiệt kế,3.0,83.0,2.8284271247461903,8.0
VSL,sữa bột,3.0,95.0,2.8284271247461903,8.0
VSL,trẻ con_con nít,3.0,71.0,2.8284271247461903,8.0
VSL,xem,3.0,74.0,2.8284271247461903,8.0
VSL,ủy quyền,3.0,85.0,2.8284271247461903,8.0
ASL,retire,7.0,61.57142857142857,2.821202522590214,7.959183673469387
ASL,cow,9.0,61.22222222222222,2.819683897877671,7.950617283950616
ASL,cherry,5.0,61.4,2.8,7.839999999999999
ASL,chicken,5.0,61.4,2.8,7.839999999999999
ASL,favorite,5.0,61.4,2.8,7.839999999999999
ASL,hard of hearing,5.0,61.4,2.8,7.839999999999999
ASL,rooster,5.0,61.4,2.8,7.839999999999999
ASL,answer,7.0,61.142857142857146,2.799416848895061,7.836734693877553
ASL,benefit,7.0,61.142857142857146,2.799416848895061,7.836734693877553
ASL,educate,7.0,61.142857142857146,2.799416848895061,7.836734693877552
ASL,flower,7.0,61.71428571428572,2.762725657973388,7.632653061224488
ASL,blanket,10.0,61.2,2.749545416973504,7.56
ASL,electricity,5.0,61.6,2.727636339397171,7.44
ASL,broke,5.0,61.6,2.727636339397171,7.439999999999999
ASL,yes,12.0,61.333333333333336,2.718251071716682,7.388888888888889
ASL,allow,8.0,61.0,2.6457513110645907,7.0
ASL,demand,8.0,61.0,2.6457513110645907,7.0
ASL,tomato,8.0,61.0,2.6457513110645907,7.0
ASL,image,5.0,62.8,2.638181191654584,6.959999999999999
ASL,olympics,3.0,67.33333333333333,2.6246692913372702,6.888888888888888
VSL,hàng ngày,3.0,83.66666666666667,2.6246692913372702,6.888888888888888
VSL,ngày thương bình liệt sĩ 27_7,3.0,111.66666666666669,2.6246692913372702,6.888888888888888
VSL,xuất hiện,3.0,64.33333333333333,2.6246692913372702,6.888888888888888
VSL,đèn báo giao thông,3.0,82.33333333333333,2.6246692913372702,6.888888888888888
ASL,deduct,6.0,61.16666666666666,2.608745973749755,6.805555555555556
ASL,offer,6.0,61.16666666666666,2.608745973749755,6.805555555555556
ASL,snob,6.0,61.16666666666666,2.608745973749755,6.805555555555556
ASL,exhibit,4.0,61.5,2.598076211353316,6.75
ASL,innocent,4.0,61.5,2.598076211353316,6.75
ASL,scold,4.0,61.5,2.598076211353316,6.75
ASL,brown,8.0,62.375,2.595067436503337,6.734375
ASL,engage,5.0,62.4,2.576819745345025,6.639999999999999
ASL,cook,8.0,61.625,2.54644359843292,6.484375
ASL,california,9.0,60.888888888888886,2.514157444218836,6.320987654320988
VSL,khó khăn,2.0,78.5,2.5,6.25
VSL,luân phiên,2.0,71.5,2.5,6.25
VSL,giúp đỡ,3.0,77.33333333333333,2.494438257849294,6.222222222222221
ASL,oral,4.0,61.75,2.48746859276655,6.1875
ASL,dining room,5.0,62.8,2.481934729198171,6.159999999999999
ASL,event,7.0,61.0,2.449489742783178,6.0
ASL,expert,7.0,61.0,2.449489742783178,6.0
ASL,firefighter,5.0,62.0,2.449489742783178,6.0
ASL,perfect,7.0,61.0,2.449489742783178,6.0
ASL,trip,5.0,62.0,2.449489742783178,6.0
VSL,dịch vụ,3.0,66.0,2.449489742783178,6.0
VSL,không nên,3.0,70.0,2.449489742783178,6.0
ASL,tomorrow,7.0,61.142857142857146,2.415933503612538,5.836734693877553
ASL,connect,5.0,61.2,2.4000000000000004,5.760000000000002
ASL,appreciate,5.0,61.2,2.4000000000000004,5.760000000000001
ASL,because,10.0,60.8,2.4,5.76
ASL,delicious,10.0,60.8,2.4,5.76
ASL,fast,9.0,61.22222222222222,2.3934065809486684,5.728395061728395
ASL,cheese,7.0,62.285714285714285,2.3733211036908783,5.63265306122449
ASL,drag,3.0,61.66666666666666,2.357022603955158,5.5555555555555545
ASL,hang up,3.0,61.66666666666666,2.357022603955158,5.5555555555555545
VSL,bài thơ,3.0,98.66666666666669,2.357022603955158,5.5555555555555545
VSL,họp,3.0,78.33333333333333,2.357022603955158,5.5555555555555545
VSL,kết quả,3.0,81.33333333333333,2.357022603955158,5.5555555555555545
VSL,ngày Giải phóng miền Nam 30_4,3.0,122.33333333333331,2.357022603955158,5.5555555555555545
VSL,thuê,3.0,68.66666666666667,2.357022603955158,5.5555555555555545
VSL,toà án,3.0,76.33333333333333,2.357022603955158,5.5555555555555545
VSL,tự do,3.0,73.66666666666667,2.357022603955158,5.5555555555555545
VSL,xe cảnh sát,3.0,72.66666666666667,2.357022603955158,5.5555555555555545
ASL,gone,5.0,61.6,2.3323807579381204,5.440000000000001
ASL,erase,5.0,61.4,2.3323807579381204,5.44
ASL,disconnect,8.0,60.875,2.315032397181517,5.359375
ASL,east,8.0,60.875,2.315032397181517,5.359375
ASL,one,8.0,60.875,2.315032397181517,5.359375
ASL,you,8.0,60.875,2.315032397181517,5.359375
ASL,glass,7.0,62.285714285714285,2.312344865176949,5.346938775510203
ASL,introduce,6.0,61.5,2.29128784747792,5.25
ASL,poop,5.0,63.0,2.280350850198276,5.2
ASL,if,6.0,61.833333333333336,2.266911751455907,5.138888888888889
ASL,insurance,6.0,61.0,2.23606797749979,5.0
ASL,print,6.0,61.0,2.23606797749979,5.0
ASL,skin,6.0,61.0,2.23606797749979,5.0
ASL,pet,5.0,61.8,2.2271057451320084,4.959999999999999
ASL,decorate,9.0,61.0,2.211083193570267,4.888888888888889
ASL,put,6.0,62.16666666666666,2.1921577396609844,4.805555555555556
ASL,asl,4.0,61.25,2.165063509461097,4.6875
ASL,hello,4.0,61.25,2.165063509461097,4.6875
ASL,w,4.0,61.25,2.165063509461097,4.6875
VSL,đặc biệt,4.0,70.25,2.165063509461097,4.6875
VSL,bình thường,3.0,66.0,2.160246899469287,4.666666666666667
VSL,ga tàu,3.0,66.0,2.160246899469287,4.666666666666667
VSL,hối hận,3.0,86.0,2.160246899469287,4.666666666666667
VSL,không dám,3.0,68.0,2.160246899469287,4.666666666666667
VSL,phở,3.0,71.0,2.160246899469287,4.666666666666667
VSL,tờ báo,3.0,72.0,2.160246899469287,4.666666666666667
ASL,two,6.0,61.5,2.140872096444188,4.583333333333333
ASL,bone,4.0,62.0,2.1213203435596424,4.5
ASL,gasoline,4.0,62.0,2.1213203435596424,4.5
ASL,stare,7.0,60.85714285714285,2.099562636671296,4.408163265306124
ASL,front,8.0,61.125,2.0879116360612584,4.359375
ASL,forget,7.0,61.0,2.070196678027062,4.285714285714286
ASL,decrease,5.0,61.6,2.0591260281974,4.24
ASL,nine,5.0,61.6,2.0591260281974,4.24
ASL,hammer,6.0,61.66666666666666,2.0548046676563256,4.222222222222222
ASL,tempt,3.0,62.333333333333336,2.0548046676563256,4.222222222222222
VSL,cây ăn quả,3.0,80.33333333333333,2.0548046676563256,4.222222222222222
VSL,sữa hộp,3.0,105.66666666666669,2.0548046676563256,4.222222222222222
ASL,champion,11.0,60.63636363636363,2.0123585110162416,4.049586776859505
ASL,counsel,5.0,61.0,2.0,4.0
ASL,ignore,5.0,61.0,2.0,4.0
ASL,priest,5.0,61.0,2.0,4.0
ASL,rush,5.0,61.0,2.0,4.0
VSL,bên cạnh,2.0,84.0,2.0,4.0
VSL,giao thông,2.0,62.0,2.0,4.0
ASL,smart,8.0,60.75,1.984313483298443,3.9375
ASL,baptize,5.0,61.6,1.9595917942265424,3.84
ASL,on,5.0,61.2,1.939071942966532,3.7600000000000007
ASL,document,7.0,61.57142857142857,1.91662969499982,3.6734693877551017
VSL,Anh (nước Anh),3.0,82.33333333333333,1.8856180831641267,3.555555555555556
VSL,chuẩn bị,3.0,77.33333333333333,1.8856180831641267,3.555555555555556
VSL,"chị hai, chị cả",3.0,78.33333333333333,1.8856180831641267,3.555555555555556
VSL,hoa,3.0,76.33333333333333,1.8856180831641267,3.555555555555556
VSL,héc-tô-mét (hm),3.0,78.33333333333333,1.8856180831641267,3.555555555555556
VSL,lạnh lùng,3.0,93.66666666666669,1.8856180831641267,3.555555555555556
VSL,muốn không_,3.0,77.33333333333333,1.8856180831641267,3.555555555555556
VSL,mỳ ý,3.0,94.66666666666669,1.8856180831641267,3.555555555555556
VSL,phó hiệu trưởng,3.0,76.66666666666667,1.8856180831641267,3.555555555555556
VSL,quyết tâm,3.0,82.33333333333333,1.8856180831641267,3.555555555555556
VSL,trúng tuyển,3.0,66.66666666666667,1.8856180831641267,3.555555555555556
VSL,đợi,3.0,82.66666666666667,1.8856180831641267,3.555555555555556
ASL,my,6.0,60.833333333333336,1.8633899812498247,3.472222222222224
ASL,deodorant,6.0,60.833333333333336,1.863389981249825,3.472222222222223
ASL,require,6.0,61.333333333333336,1.795054935711501,3.222222222222222
ASL,determine,4.0,61.75,1.7853571071357126,3.1875
ASL,minus,4.0,61.75,1.7853571071357126,3.1875
ASL,dissolve,7.0,61.0,1.772810520855837,3.142857142857143
ASL,back,7.0,60.71428571428572,1.749635530559413,3.061224489795918
ASL,fox,7.0,60.71428571428572,1.749635530559413,3.061224489795918
ASL,pay,7.0,60.71428571428572,1.749635530559413,3.061224489795918
ASL,aware,4.0,61.0,1.7320508075688772,3.0
ASL,hop,4.0,61.0,1.7320508075688772,3.0
ASL,j,4.0,61.0,1.7320508075688772,3.0
ASL,journey,4.0,61.0,1.7320508075688772,3.0
ASL,m,4.0,61.0,1.7320508075688772,3.0
ASL,mine,4.0,61.0,1.7320508075688772,3.0
ASL,philadelphia,4.0,61.0,1.7320508075688772,3.0
ASL,throw,7.0,60.85714285714285,1.726149424799225,2.9795918367346954
ASL,in,7.0,60.85714285714285,1.7261494247992248,2.979591836734695
VSL,da trắng,3.0,78.66666666666667,1.699673171197595,2.8888888888888893
VSL,hay là (hoặc là),3.0,86.33333333333333,1.699673171197595,2.8888888888888893
VSL,không cho,3.0,69.66666666666667,1.699673171197595,2.8888888888888893
VSL,ngày thầy thuốc Việt Nam,3.0,146.33333333333334,1.699673171197595,2.8888888888888893
VSL,phở cuốn,3.0,88.33333333333333,1.699673171197595,2.8888888888888893
VSL,tre,3.0,80.66666666666667,1.699673171197595,2.8888888888888893
VSL,bình an,3.0,96.33333333333331,1.699673171197595,2.888888888888889
VSL,con kiến,3.0,88.66666666666667,1.699673171197595,2.888888888888889
VSL,cô giáo,3.0,89.33333333333333,1.699673171197595,2.888888888888889
ASL,dry,9.0,60.888888888888886,1.6629588385661962,2.765432098765432
ASL,discount,4.0,61.5,1.6583123951777,2.75
ASL,already,8.0,60.625,1.653594569415369,2.734375
ASL,greece,7.0,61.0,1.6035674514745464,2.571428571428572
ASL,death,5.0,60.8,1.6,2.56
ASL,eyes,5.0,60.8,1.6,2.56
ASL,identify,5.0,60.8,1.6,2.56
ASL,shoot,5.0,61.2,1.6,2.56
ASL,thrill,5.0,60.8,1.6,2.56
ASL,weird,5.0,60.8,1.6,2.56
ASL,big,9.0,60.55555555555556,1.571348402636772,2.469135802469135
ASL,can,9.0,60.55555555555556,1.571348402636772,2.469135802469135
ASL,way,5.0,61.0,1.5491933384829668,2.4
ASL,careless,2.0,61.5,1.5,2.25
VSL,5000 (năm nghìn),2.0,61.5,1.5,2.25
VSL,bảng chia,2.0,85.5,1.5,2.25
VSL,lá cây,2.0,82.5,1.5,2.25
VSL,rửa mặt,2.0,81.5,1.5,2.25
ASL,constitution,6.0,60.66666666666666,1.4907119849998596,2.222222222222222
ASL,cards,4.0,62.25,1.479019945774904,2.1875
ASL,italy,5.0,61.2,1.469693845669907,2.16
ASL,delay,11.0,60.45454545454545,1.4373989364401725,2.066115702479339
ASL,double,6.0,61.0,1.4142135623730951,2.0
ASL,else,3.0,61.0,1.4142135623730951,2.0
ASL,excuse,3.0,61.0,1.4142135623730951,2.0
ASL,popcorn,4.0,62.0,1.4142135623730951,2.0
VSL,bẫy chuột (hành động),3.0,80.0,1.4142135623730951,2.0
VSL,con chó,3.0,70.0,1.4142135623730951,2.0
VSL,công nghiệp,3.0,66.0,1.4142135623730951,2.0
VSL,em rể,3.0,61.0,1.4142135623730951,2.0
VSL,lái tàu hỏa,3.0,84.0,1.4142135623730951,2.0
VSL,mâm ngũ quả,3.0,89.0,1.4142135623730951,2.0
VSL,quần bò,3.0,94.0,1.4142135623730951,2.0
VSL,thiếu thốn,3.0,83.0,1.4142135623730951,2.0
VSL,tuần này,3.0,83.0,1.4142135623730951,2.0
VSL,vô duyên,3.0,80.0,1.4142135623730951,2.0
VSL,xây,3.0,76.0,1.4142135623730951,2.0
VSL,đùa,3.0,69.0,1.4142135623730951,2.0
VSL,đại diện,3.0,78.0,1.4142135623730951,2.0
ASL,general,6.0,61.333333333333336,1.3743685418725535,1.888888888888889
ASL,blue,8.0,61.0,1.3228756555322954,1.75
ASL,crush,4.0,60.75,1.299038105676658,1.6875
ASL,debate,4.0,60.75,1.299038105676658,1.6875
ASL,turn,4.0,60.75,1.299038105676658,1.6875
ASL,cousin,14.0,60.35714285714285,1.2876968840942822,1.6581632653061231
ASL,daughter,10.0,60.6,1.2806248474865698,1.64
ASL,catholic,5.0,61.0,1.2649110640673518,1.6
ASL,judge,5.0,61.0,1.2649110640673518,1.6
ASL,testify,5.0,61.0,1.2649110640673518,1.6
VSL,hỏi,3.0,76.66666666666667,1.247219128924647,1.5555555555555556
VSL,luật chơi,3.0,87.66666666666667,1.247219128924647,1.5555555555555556
VSL,muốn,3.0,81.33333333333333,1.247219128924647,1.5555555555555556
VSL,từ trái nghĩa,3.0,73.33333333333333,1.247219128924647,1.5555555555555556
ASL,dangerous,6.0,60.833333333333336,1.2133516482134197,1.4722222222222223
ASL,telephone,6.0,61.16666666666666,1.2133516482134197,1.472222222222222
ASL,assistant,5.0,60.6,1.2000000000000002,1.4400000000000004
ASL,awake,5.0,60.6,1.2000000000000002,1.4400000000000004
ASL,out,5.0,60.6,1.2000000000000002,1.4400000000000004
ASL,reveal,5.0,60.6,1.2000000000000002,1.4400000000000004
ASL,sensitive,5.0,60.6,1.2000000000000002,1.4400000000000004
ASL,graduate,10.0,60.4,1.2,1.44
ASL,lie,7.0,60.71428571428572,1.1605769149479943,1.3469387755102038
ASL,birthday,6.0,60.5,1.118033988749895,1.25
ASL,fake,6.0,60.5,1.118033988749895,1.25
ASL,high,6.0,60.5,1.118033988749895,1.25
ASL,right,9.0,60.66666666666666,1.0540925533894596,1.111111111111111
ASL,bake,7.0,60.42857142857143,1.049781318335648,1.1020408163265307
ASL,crazy,7.0,60.42857142857143,1.049781318335648,1.1020408163265307
ASL,smoking,2.0,61.0,1.0,1.0
VSL,33,2.0,179.0,1.0,1.0
VSL,anh họ,2.0,86.0,1.0,1.0
VSL,bệ hạ,2.0,82.0,1.0,1.0
VSL,về 2 (Miền Bắc),2.0,110.0,1.0,1.0
ASL,beer,8.0,60.375,0.9921567416492216,0.984375
ASL,russia,8.0,60.375,0.9921567416492216,0.984375
ASL,either,3.0,60.66666666666666,0.9428090415820634,0.888888888888889
ASL,haircut,3.0,60.66666666666666,0.9428090415820634,0.888888888888889
ASL,mention,3.0,60.66666666666666,0.9428090415820634,0.888888888888889
ASL,penny,3.0,60.66666666666666,0.9428090415820634,0.888888888888889
VSL,Mexico (nước Mexico),3.0,83.66666666666667,0.9428090415820634,0.888888888888889
VSL,dép quai hậu,3.0,68.33333333333333,0.9428090415820634,0.888888888888889
VSL,gạo,3.0,84.33333333333333,0.9428090415820634,0.888888888888889
VSL,ngày của Mẹ,3.0,113.33333333333331,0.9428090415820634,0.888888888888889
VSL,trường mầm non,3.0,92.66666666666669,0.9428090415820634,0.888888888888889
VSL,tóc ngắn,3.0,76.33333333333333,0.9428090415820634,0.888888888888889
VSL,địa chỉ,3.0,81.66666666666667,0.9428090415820634,0.888888888888889
ASL,day,9.0,60.333333333333336,0.9428090415820634,0.8888888888888888
ASL,decide,9.0,60.333333333333336,0.9428090415820634,0.8888888888888888
ASL,bad,10.0,60.3,0.9,0.8099999999999999
ASL,doctor,10.0,60.3,0.9,0.8099999999999999
ASL,alcohol,4.0,60.5,0.8660254037844386,0.75
ASL,company,4.0,60.5,0.8660254037844386,0.75
ASL,gun,4.0,60.5,0.8660254037844386,0.75
ASL,microscope,4.0,60.5,0.8660254037844386,0.75
ASL,sweden,4.0,60.5,0.8660254037844386,0.75
VSL,Lào (nước Lào),3.0,83.0,0.816496580927726,0.6666666666666666
VSL,Thủy Điện Hòa Bình,3.0,96.0,0.816496580927726,0.6666666666666666
VSL,chúc mừng,3.0,78.0,0.816496580927726,0.6666666666666666
VSL,chăn (cái chăn),3.0,82.0,0.816496580927726,0.6666666666666666
VSL,công viên,3.0,77.0,0.816496580927726,0.6666666666666666
VSL,cơ hội,3.0,76.0,0.816496580927726,0.6666666666666666
VSL,cố gắng,3.0,63.0,0.816496580927726,0.6666666666666666
VSL,ý nghĩa,3.0,85.0,0.816496580927726,0.6666666666666666
ASL,done,5.0,60.4,0.8,0.64
ASL,turtle,5.0,60.6,0.8,0.64
ASL,authority,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,corner,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,deny,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,discipline,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,dormitory,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,heap,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,hug,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,sure,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,true,5.0,60.4,0.7999999999999999,0.6399999999999999
ASL,dorm,6.0,60.333333333333336,0.7453559924999298,0.5555555555555555
ASL,cool,16.0,60.1875,0.7261843774138906,0.52734375
ASL,bitter,8.0,60.25,0.6614378277661477,0.4375
ASL,barely,9.0,60.22222222222222,0.628539361054709,0.3950617283950617
ASL,correct,9.0,60.22222222222222,0.628539361054709,0.3950617283950617
ASL,drop,9.0,60.22222222222222,0.628539361054709,0.3950617283950617
ASL,cry,10.0,60.2,0.6,0.3599999999999999
ASL,good,10.0,60.2,0.6,0.3599999999999999
ASL,dark,12.0,60.16666666666666,0.5527707983925666,0.3055555555555554
ASL,propaganda,2.0,60.5,0.5,0.25
VSL,con ong,2.0,79.5,0.5,0.25
VSL,sân chơi,2.0,114.5,0.5,0.25
VSL,trái nghĩa,2.0,69.5,0.5,0.25
VSL,tò mò,2.0,78.5,0.5,0.25
VSL,tôn trọng,2.0,99.5,0.5,0.25
ASL,familiar,3.0,60.333333333333336,0.4714045207910317,0.2222222222222222
VSL,"anh hai, anh cả",3.0,68.33333333333333,0.4714045207910317,0.2222222222222222
VSL,con voi,3.0,90.66666666666669,0.4714045207910317,0.2222222222222222
VSL,cây xanh tươi,3.0,82.66666666666667,0.4714045207910317,0.2222222222222222
VSL,cướp,3.0,60.333333333333336,0.4714045207910317,0.2222222222222222
VSL,cỏ,3.0,60.333333333333336,0.4714045207910317,0.2222222222222222
VSL,cửa hàng,3.0,72.66666666666667,0.4714045207910317,0.2222222222222222
VSL,hoặc,3.0,63.333333333333336,0.4714045207910317,0.2222222222222222
VSL,không hiểu,3.0,74.33333333333333,0.4714045207910317,0.2222222222222222
VSL,lười,3.0,81.66666666666667,0.4714045207910317,0.2222222222222222
VSL,màu trắng,3.0,65.33333333333333,0.4714045207910317,0.2222222222222222
VSL,ngữ pháp,3.0,88.66666666666667,0.4714045207910317,0.2222222222222222
VSL,nhầm,3.0,75.33333333333333,0.4714045207910317,0.2222222222222222
VSL,phải không_,3.0,82.66666666666667,0.4714045207910317,0.2222222222222222
VSL,sân trường,3.0,104.66666666666669,0.4714045207910317,0.2222222222222222
VSL,ông bà,3.0,112.66666666666669,0.4714045207910317,0.2222222222222222
VSL,điện,3.0,71.33333333333333,0.4714045207910317,0.2222222222222222
VSL,đèn điện,3.0,80.33333333333333,0.4714045207910317,0.2222222222222222
ASL,china,4.0,60.25,0.4330127018922193,0.1875
ASL,defeat,4.0,60.25,0.4330127018922193,0.1875
ASL,soldier,4.0,60.25,0.4330127018922193,0.1875
ASL,first,9.0,60.22222222222222,0.415739709641549,0.1728395061728395
ASL,abdomen,5.0,60.2,0.4,0.16
ASL,amazing,5.0,60.2,0.4,0.16
ASL,and,5.0,60.2,0.4,0.16
ASL,disagree,5.0,60.2,0.4,0.16
ASL,for,5.0,60.2,0.4,0.16
ASL,refer,5.0,60.2,0.4,0.16
ASL,count,6.0,60.16666666666666,0.372677996249965,0.1388888888888889
ASL,head,6.0,60.16666666666666,0.372677996249965,0.1388888888888889
ASL,seem,6.0,60.16666666666666,0.372677996249965,0.1388888888888889
ASL,six,6.0,60.16666666666666,0.3726779962499649,0.1388888888888889
ASL,drive,7.0,60.142857142857146,0.3499271061118826,0.1224489795918367
ASL,guilty,7.0,60.142857142857146,0.3499271061118826,0.1224489795918367
ASL,cheat,10.0,60.1,0.3,0.0899999999999999
ASL,drink,15.0,60.06666666666667,0.2494438257849294,0.0622222222222222
ASL,go,15.0,60.06666666666667,0.2494438257849294,0.0622222222222222
ASL,a,4.0,60.0,0.0,0.0
ASL,a lot,7.0,60.0,0.0,0.0
ASL,able,5.0,60.0,0.0,0.0
ASL,accent,5.0,60.0,0.0,0.0
ASL,address,4.0,60.0,0.0,0.0
ASL,adopt,6.0,60.0,0.0,0.0
ASL,afraid,5.0,60.0,0.0,0.0
ASL,age,7.0,60.0,0.0,0.0
ASL,agenda,4.0,60.0,0.0,0.0
ASL,alarm,5.0,60.0,0.0,0.0
ASL,also,7.0,60.0,0.0,0.0
ASL,angel,7.0,60.0,0.0,0.0
ASL,angry,7.0,60.0,0.0,0.0
ASL,another,5.0,60.0,0.0,0.0
ASL,any,5.0,60.0,0.0,0.0
ASL,apart,5.0,60.0,0.0,0.0
ASL,apostrophe,6.0,60.0,0.0,0.0
ASL,archery,5.0,60.0,0.0,0.0
ASL,arrest,6.0,60.0,0.0,0.0
ASL,ask,7.0,60.0,0.0,0.0
ASL,assist,5.0,60.0,0.0,0.0
ASL,auction,5.0,60.0,0.0,0.0
ASL,award,3.0,60.0,0.0,0.0
ASL,b,4.0,60.0,0.0,0.0
ASL,backpack,8.0,60.0,0.0,0.0
ASL,battery,3.0,60.0,0.0,0.0
ASL,bee,6.0,60.0,0.0,0.0
ASL,beg,5.0,60.0,0.0,0.0
ASL,beginning,7.0,60.0,0.0,0.0
ASL,berry,5.0,60.0,0.0,0.0
ASL,best,5.0,60.0,0.0,0.0
ASL,bet,6.0,60.0,0.0,0.0
ASL,between,6.0,60.0,0.0,0.0
ASL,binoculars,4.0,60.0,0.0,0.0
ASL,bird,10.0,60.0,0.0,0.0
ASL,birth,6.0,60.0,0.0,0.0
ASL,bite,6.0,60.0,0.0,0.0
ASL,black,10.0,60.0,0.0,0.0
ASL,blame,6.0,60.0,0.0,0.0
ASL,blend,5.0,60.0,0.0,0.0
ASL,boss,7.0,60.0,0.0,0.0
ASL,buffalo,5.0,60.0,0.0,0.0
ASL,bug,4.0,60.0,0.0,0.0
ASL,chance,5.0,60.0,0.0,0.0
ASL,cheerleader,4.0,60.0,0.0,0.0
ASL,choke,4.0,60.0,0.0,0.0
ASL,choose,8.0,60.0,0.0,0.0
ASL,clown,5.0,60.0,0.0,0.0
ASL,come here,8.0,60.0,0.0,0.0
ASL,congress,6.0,60.0,0.0,0.0
ASL,conquer,4.0,60.0,0.0,0.0
ASL,consume,4.0,60.0,0.0,0.0
ASL,contact,7.0,60.0,0.0,0.0
ASL,continue,6.0,60.0,0.0,0.0
ASL,contract,3.0,60.0,0.0,0.0
ASL,convince,10.0,60.0,0.0,0.0
ASL,cookie,8.0,60.0,0.0,0.0
ASL,copy,8.0,60.0,0.0,0.0
ASL,cost,6.0,60.0,0.0,0.0
ASL,couch,5.0,60.0,0.0,0.0
ASL,cough,6.0,60.0,0.0,0.0
ASL,counselor,4.0,60.0,0.0,0.0
ASL,cover,5.0,60.0,0.0,0.0
ASL,crab,6.0,60.0,0.0,0.0
ASL,cracker,6.0,60.0,0.0,0.0
ASL,create,4.0,60.0,0.0,0.0
ASL,crown,4.0,60.0,0.0,0.0
ASL,cuba,3.0,60.0,0.0,0.0
ASL,curious,6.0,60.0,0.0,0.0
ASL,curse,6.0,60.0,0.0,0.0
ASL,curtain,2.0,60.0,0.0,0.0
ASL,customer,4.0,60.0,0.0,0.0
ASL,cute,7.0,60.0,0.0,0.0
ASL,d,4.0,60.0,0.0,0.0
ASL,dad,7.0,60.0,0.0,0.0
ASL,daily,5.0,60.0,0.0,0.0
ASL,damage,4.0,60.0,0.0,0.0
ASL,dancer,4.0,60.0,0.0,0.0
ASL,date,5.0,60.0,0.0,0.0
ASL,dead,5.0,60.0,0.0,0.0
ASL,deaf,11.0,60.0,0.0,0.0
ASL,debt,4.0,60.0,0.0,0.0
ASL,degree,6.0,60.0,0.0,0.0
ASL,democrat,4.0,60.0,0.0,0.0
ASL,demonstrate,6.0,60.0,0.0,0.0
ASL,dentist,8.0,60.0,0.0,0.0
ASL,department,4.0,60.0,0.0,0.0
ASL,depend,7.0,60.0,0.0,0.0
ASL,deposit,5.0,60.0,0.0,0.0
ASL,depressed,5.0,60.0,0.0,0.0
ASL,design,5.0,60.0,0.0,0.0
ASL,desk,6.0,60.0,0.0,0.0
ASL,dessert,8.0,60.0,0.0,0.0
ASL,detach,4.0,60.0,0.0,0.0
ASL,detective,3.0,60.0,0.0,0.0
ASL,devil,3.0,60.0,0.0,0.0
ASL,diabetes,5.0,60.0,0.0,0.0
ASL,diamond,6.0,60.0,0.0,0.0
ASL,diaper,6.0,60.0,0.0,0.0
ASL,diarrhea,6.0,60.0,0.0,0.0
ASL,die,4.0,60.0,0.0,0.0
ASL,different,8.0,60.0,0.0,0.0
ASL,difficult,4.0,60.0,0.0,0.0
ASL,diploma,5.0,60.0,0.0,0.0
ASL,director,4.0,60.0,0.0,0.0
ASL,dirt,5.0,60.0,0.0,0.0
ASL,dirty,9.0,60.0,0.0,0.0
ASL,dismiss,4.0,60.0,0.0,0.0
ASL,divide,6.0,60.0,0.0,0.0
ASL,division,4.0,60.0,0.0,0.0
ASL,divorce,6.0,60.0,0.0,0.0
ASL,doll,7.0,60.0,0.0,0.0
ASL,dollar,8.0,60.0,0.0,0.0
ASL,don't want,6.0,60.0,0.0,0.0
ASL,doubt,6.0,60.0,0.0,0.0
ASL,down,8.0,60.0,0.0,0.0
ASL,downstairs,4.0,60.0,0.0,0.0
ASL,dragon,3.0,60.0,0.0,0.0
ASL,draw,6.0,60.0,0.0,0.0
ASL,dream,6.0,60.0,0.0,0.0
ASL,drug,4.0,60.0,0.0,0.0
ASL,drum,5.0,60.0,0.0,0.0
ASL,drunk,7.0,60.0,0.0,0.0
ASL,duck,6.0,60.0,0.0,0.0
ASL,due,6.0,60.0,0.0,0.0
ASL,dull,6.0,60.0,0.0,0.0
ASL,dumb,4.0,60.0,0.0,0.0
ASL,during,5.0,60.0,0.0,0.0
ASL,duty,5.0,60.0,0.0,0.0
ASL,dvd,4.0,60.0,0.0,0.0
ASL,dye,4.0,60.0,0.0,0.0
ASL,e,4.0,60.0,0.0,0.0
ASL,eagle,7.0,60.0,0.0,0.0
ASL,ear,8.0,60.0,0.0,0.0
ASL,earring,6.0,60.0,0.0,0.0
ASL,easter,7.0,60.0,0.0,0.0
ASL,easy,6.0,60.0,0.0,0.0
ASL,eat,7.0,60.0,0.0,0.0
