dataset,label,num_samples,mean_frames,std_frames,min_frames,max_frames,sequence_length_variance
VSL,bụi tre,1,238.0,0.0,238.0,238.0,0.0
VSL,bụi đời,1,79.0,0.0,79.0,79.0,0.0
VSL,bụng,1,67.0,0.0,67.0,67.0,0.0
VSL,bức tranh,3,135.33333333333334,23.27134623427608,107.0,164.0,541.5555555555555
VSL,bức tường,1,85.0,0.0,85.0,85.0,0.0
VSL,bữa cơm,1,94.0,0.0,94.0,94.0,0.0
VSL,bực mình,1,72.0,0.0,72.0,72.0,0.0
VSL,c,1,62.0,0.0,62.0,62.0,0.0
VSL,ca,1,89.0,0.0,89.0,89.0,0.0
VSL,ca nô,1,97.0,0.0,97.0,97.0,0.0
VSL,cao (người),1,115.0,0.0,115.0,115.0,0.0
VSL,cao (nhà),1,151.0,0.0,151.0,151.0,0.0
VSL,cao (núi),1,116.0,0.0,116.0,116.0,0.0
VSL,cao (vật),1,117.0,0.0,117.0,117.0,0.0
VSL,cao nguyên,1,95.0,0.0,95.0,95.0,0.0
VSL,cao quý,1,87.0,0.0,87.0,87.0,0.0
VSL,cao thấp,1,254.0,0.0,254.0,254.0,0.0
VSL,cao tầng,1,89.0,0.0,89.0,89.0,0.0
VSL,cao tốc,1,87.0,0.0,87.0,87.0,0.0
VSL,cao độ,1,98.0,0.0,98.0,98.0,0.0
VSL,cau có,1,112.0,0.0,112.0,112.0,0.0
VSL,cha,1,68.0,0.0,68.0,68.0,0.0
VSL,cha mẹ,1,84.0,0.0,84.0,84.0,0.0
VSL,chai,1,79.0,0.0,79.0,79.0,0.0
VSL,chai nước,1,97.0,0.0,97.0,97.0,0.0
VSL,chanh muối,1,107.0,0.0,107.0,107.0,0.0
VSL,chanh nóng,1,111.0,0.0,111.0,111.0,0.0
VSL,chanh đá,1,100.0,0.0,100.0,100.0,0.0
VSL,che chở,1,74.0,0.0,74.0,74.0,0.0
VSL,che phủ,1,76.0,0.0,76.0,76.0,0.0
VSL,chen lấn,1,85.0,0.0,85.0,85.0,0.0
VSL,chi hội,1,90.0,0.0,90.0,90.0,0.0
VSL,chi tiết,1,83.0,0.0,83.0,83.0,0.0
VSL,chia,3,86.33333333333333,8.013876853447538,75.0,92.0,64.22222222222223
VSL,chia ba,3,80.0,9.092121131323903,70.0,92.0,82.66666666666667
VSL,chia cắt,1,88.0,0.0,88.0,88.0,0.0
VSL,chia hết,1,94.0,0.0,94.0,94.0,0.0
VSL,chia phần,1,85.0,0.0,85.0,85.0,0.0
VSL,chia rẽ,1,173.0,0.0,173.0,173.0,0.0
VSL,chia sẻ,1,91.0,0.0,91.0,91.0,0.0
VSL,chia tay,1,103.0,0.0,103.0,103.0,0.0
VSL,chia đôi,3,86.0,6.377042156569663,77.0,91.0,40.666666666666664
VSL,chia đều,1,106.0,0.0,106.0,106.0,0.0
VSL,chim bồ câu,1,99.0,0.0,99.0,99.0,0.0
VSL,chim chuyền cành,1,78.0,0.0,78.0,78.0,0.0
VSL,chim chào mào,1,112.0,0.0,112.0,112.0,0.0
VSL,chim chích chòe,1,102.0,0.0,102.0,102.0,0.0
VSL,chim chóc,1,89.0,0.0,89.0,89.0,0.0
VSL,chim gõ kiến,1,114.0,0.0,114.0,114.0,0.0
VSL,chim phượng hoàng,1,90.0,0.0,90.0,90.0,0.0
VSL,chim sâu,1,104.0,0.0,104.0,104.0,0.0
VSL,chim sơn ca,1,84.0,0.0,84.0,84.0,0.0
VSL,chim sẻ,1,93.0,0.0,93.0,93.0,0.0
VSL,chim yến,1,124.0,0.0,124.0,124.0,0.0
VSL,chim đại bàng,1,111.0,0.0,111.0,111.0,0.0
VSL,chiên_rán (1)(2),1,188.0,0.0,188.0,188.0,0.0
VSL,chiêng,1,121.0,0.0,121.0,121.0,0.0
VSL,chiếc gối,3,100.0,3.7416573867739413,96.0,105.0,14.0
VSL,chiếm đoạt,1,85.0,0.0,85.0,85.0,0.0
VSL,chiến khu,1,97.0,0.0,97.0,97.0,0.0
VSL,chiến thắng,1,78.0,0.0,78.0,78.0,0.0
VSL,chiếu,3,86.33333333333333,3.2998316455372216,84.0,91.0,10.888888888888888
VSL,chiếu phim,1,89.0,0.0,89.0,89.0,0.0
VSL,chiều cao,1,90.0,0.0,90.0,90.0,0.0
VSL,chiều dài,1,95.0,0.0,95.0,95.0,0.0
VSL,chiều rộng,1,91.0,0.0,91.0,91.0,0.0
VSL,chiều tối,1,98.0,0.0,98.0,98.0,0.0
VSL,chong chóng,1,89.0,0.0,89.0,89.0,0.0
VSL,chu vi,1,100.0,0.0,100.0,100.0,0.0
VSL,chui,1,75.0,0.0,75.0,75.0,0.0
VSL,chum,1,73.0,0.0,73.0,73.0,0.0
VSL,chung kết,1,82.0,0.0,82.0,82.0,0.0
VSL,chung tay,1,89.0,0.0,89.0,89.0,0.0
VSL,chuyên biệt,1,64.0,0.0,64.0,64.0,0.0
VSL,chuyên cần,1,91.0,0.0,91.0,91.0,0.0
VSL,chuyên gia,3,88.0,7.118052168020874,78.0,94.0,50.666666666666664
VSL,chuyền bóng,1,75.0,0.0,75.0,75.0,0.0
VSL,chuyển giao,1,79.0,0.0,79.0,79.0,0.0
VSL,chuyển hướng,1,68.0,0.0,68.0,68.0,0.0
VSL,chuyển vế,1,78.0,0.0,78.0,78.0,0.0
VSL,chuyển đồ,1,71.0,0.0,71.0,71.0,0.0
VSL,chuyển đổi số đo,1,97.0,0.0,97.0,97.0,0.0
VSL,chuyển động,1,72.0,0.0,72.0,72.0,0.0
VSL,chuyển động quay,1,102.0,0.0,102.0,102.0,0.0
VSL,chuyển động đều,1,93.0,0.0,93.0,93.0,0.0
VSL,chuyện lớn,1,87.0,0.0,87.0,87.0,0.0
VSL,chuyện nhỏ,1,69.0,0.0,69.0,69.0,0.0
VSL,chuyện trò,1,70.0,0.0,70.0,70.0,0.0
VSL,chuông,1,74.0,0.0,74.0,74.0,0.0
VSL,chuông nhà,1,74.0,0.0,74.0,74.0,0.0
VSL,chuẩn bị,3,77.33333333333333,1.8856180831641267,76.0,80.0,3.555555555555556
VSL,chuồng,1,84.0,0.0,84.0,84.0,0.0
VSL,chuỗi hạt,1,84.0,0.0,84.0,84.0,0.0
VSL,chuột quang,1,70.0,0.0,70.0,70.0,0.0
VSL,chàng trai,1,74.0,0.0,74.0,74.0,0.0
VSL,chào,1,79.0,0.0,79.0,79.0,0.0
VSL,chào cờ,1,87.0,0.0,87.0,87.0,0.0
VSL,chào mừng,1,80.0,0.0,80.0,80.0,0.0
VSL,chày,1,81.0,0.0,81.0,81.0,0.0
VSL,cháo sườn,1,104.0,0.0,104.0,104.0,0.0
VSL,chát,1,72.0,0.0,72.0,72.0,0.0
VSL,cháu gái,3,87.33333333333333,11.785113019775793,79.0,104.0,138.88888888888889
VSL,cháu họ,3,118.33333333333333,12.119772641798562,102.0,131.0,146.88888888888889
VSL,cháu ngoại,3,114.33333333333333,47.14752261666448,80.0,181.0,2222.888888888889
VSL,cháu nội,3,90.33333333333333,6.018490028422597,82.0,96.0,36.22222222222223
VSL,cháu trai,2,88.5,6.5,82.0,95.0,42.25
VSL,cháy rừng,1,77.0,0.0,77.0,77.0,0.0
VSL,châm chọc,1,69.0,0.0,69.0,69.0,0.0
VSL,châm cứu,3,104.33333333333333,11.61416759345623,88.0,114.0,134.88888888888889
VSL,chân dung,1,67.0,0.0,67.0,67.0,0.0
VSL,chân tay,1,88.0,0.0,88.0,88.0,0.0
VSL,chân đất,1,83.0,0.0,83.0,83.0,0.0
VSL,chè đỗ đỏ,1,92.0,0.0,92.0,92.0,0.0
VSL,chèn ép,1,78.0,0.0,78.0,78.0,0.0
VSL,chèo thuyền,1,98.0,0.0,98.0,98.0,0.0
VSL,chém,1,68.0,0.0,68.0,68.0,0.0
VSL,chén,1,95.0,0.0,95.0,95.0,0.0
VSL,chép bài,1,83.0,0.0,83.0,83.0,0.0
VSL,chìa khóa,1,101.0,0.0,101.0,101.0,0.0
VSL,chín,1,92.0,0.0,92.0,92.0,0.0
VSL,chính phủ,2,91.5,5.5,86.0,97.0,30.25
VSL,chính quyền,1,99.0,0.0,99.0,99.0,0.0
VSL,chính tả,1,78.0,0.0,78.0,78.0,0.0
VSL,chính xác,3,76.66666666666667,3.7712361663282534,74.0,82.0,14.222222222222221
VSL,chó cắn,1,73.0,0.0,73.0,73.0,0.0
VSL,chó sói,1,90.0,0.0,90.0,90.0,0.0
VSL,chó xù,1,97.0,0.0,97.0,97.0,0.0
VSL,chõ xôi,1,94.0,0.0,94.0,94.0,0.0
VSL,chùa,3,112.33333333333333,28.288199345702832,88.0,152.0,800.2222222222222
VSL,chùa Hương,1,85.0,0.0,85.0,85.0,0.0
VSL,chùa Một Cột,1,77.0,0.0,77.0,77.0,0.0
VSL,chùa Yên Tử,1,89.0,0.0,89.0,89.0,0.0
VSL,chùm hoa,1,75.0,0.0,75.0,75.0,0.0
VSL,chùm khế,1,77.0,0.0,77.0,77.0,0.0
VSL,chùm nho,1,73.0,0.0,73.0,73.0,0.0
VSL,chùm vải,1,75.0,0.0,75.0,75.0,0.0
VSL,chú ( người),1,65.0,0.0,65.0,65.0,0.0
VSL,chú hề,1,85.0,0.0,85.0,85.0,0.0
VSL,chú rể,1,78.0,0.0,78.0,78.0,0.0
VSL,chú tễu,1,61.0,0.0,61.0,61.0,0.0
VSL,chú ý,1,70.0,0.0,70.0,70.0,0.0
VSL,chúc mừng,3,78.0,0.816496580927726,77.0,79.0,0.6666666666666666
VSL,chúc thọ,3,106.66666666666667,5.436502143433363,99.0,111.0,29.555555555555554
VSL,chúc tết,3,97.66666666666667,3.0912061651652345,95.0,102.0,9.555555555555555
VSL,chúi đầu,1,73.0,0.0,73.0,73.0,0.0
VSL,chúng tôi (2 người) (đại từ),1,106.0,0.0,106.0,106.0,0.0
VSL,chúng tôi (3 người) (đại từ),1,121.0,0.0,121.0,121.0,0.0
VSL,chúng tôi (4 người) (đại từ),1,89.0,0.0,89.0,89.0,0.0
VSL,chúng tôi (5 người) (đại từ),1,99.0,0.0,99.0,99.0,0.0
VSL,chúng tôi (đại từ),1,128.0,0.0,128.0,128.0,0.0
VSL,chăm học,1,89.0,0.0,89.0,89.0,0.0
VSL,chăm sóc sức khỏe,3,126.0,44.14370472294625,77.0,184.0,1948.6666666666667
VSL,chăn (cái chăn),3,82.0,0.816496580927726,81.0,83.0,0.6666666666666666
VSL,chăn nuôi,3,107.66666666666667,12.283683848458853,98.0,125.0,150.88888888888889
VSL,chơi,2,76.0,0.0,76.0,76.0,0.0
VSL,chương trình,1,68.0,0.0,68.0,68.0,0.0
VSL,chạy,1,77.0,0.0,77.0,77.0,0.0
VSL,chạy (động vật),1,77.0,0.0,77.0,77.0,0.0
VSL,chạy bàn,1,81.0,0.0,81.0,81.0,0.0
VSL,chạy chậm,1,81.0,0.0,81.0,81.0,0.0
VSL,chạy nhanh,1,60.0,0.0,60.0,60.0,0.0
VSL,chả cá,3,114.0,14.142135623730951,94.0,124.0,200.0
VSL,chảo,3,223.33333333333334,32.99831645537222,200.0,270.0,1088.888888888889
VSL,chấm dứt,1,79.0,0.0,79.0,79.0,0.0
VSL,chấm điểm,1,80.0,0.0,80.0,80.0,0.0
VSL,chất dẻo,1,79.0,0.0,79.0,79.0,0.0
VSL,chất hữu cơ,1,98.0,0.0,98.0,98.0,0.0
VSL,chất lượng,1,81.0,0.0,81.0,81.0,0.0
VSL,chất lỏng,1,88.0,0.0,88.0,88.0,0.0
VSL,chất rắn,1,87.0,0.0,87.0,87.0,0.0
VSL,chất thải,1,88.0,0.0,88.0,88.0,0.0
VSL,chất đốt,1,82.0,0.0,82.0,82.0,0.0
VSL,chất độc,1,78.0,0.0,78.0,78.0,0.0
VSL,chất độc màu da cam,1,80.0,0.0,80.0,80.0,0.0
VSL,chậm chạp,1,104.0,0.0,104.0,104.0,0.0
VSL,chật chội,1,91.0,0.0,91.0,91.0,0.0
VSL,chậu,1,90.0,0.0,90.0,90.0,0.0
VSL,chặn,1,73.0,0.0,73.0,73.0,0.0
VSL,chặt,3,80.66666666666667,7.3181661333667165,75.0,91.0,53.555555555555564
VSL,chặt chẽ,1,76.0,0.0,76.0,76.0,0.0
VSL,chỉ,1,83.0,0.0,83.0,83.0,0.0
VSL,chỉ dẫn,1,92.0,0.0,92.0,92.0,0.0
VSL,chỉ huy,1,89.0,0.0,89.0,89.0,0.0
VSL,chỉ khâu,1,127.0,0.0,127.0,127.0,0.0
VSL,chỉnh sửa,1,76.0,0.0,76.0,76.0,0.0
VSL,chị,3,101.66666666666667,3.858612300930075,98.0,107.0,14.888888888888888
VSL,chị chồng,2,123.0,8.0,115.0,131.0,64.0
VSL,chị dâu,1,101.0,0.0,101.0,101.0,0.0
VSL,"chị hai, chị cả",3,78.33333333333333,1.8856180831641267,77.0,81.0,3.555555555555556
VSL,chị họ,3,129.66666666666666,10.370899457402697,115.0,137.0,107.55555555555554
VSL,chọi gà,1,84.0,0.0,84.0,84.0,0.0
VSL,chọi trâu,1,92.0,0.0,92.0,92.0,0.0
VSL,chọn lọc,1,106.0,0.0,106.0,106.0,0.0
VSL,chọn lựa,1,88.0,0.0,88.0,88.0,0.0
VSL,chống đối,3,74.0,4.242640687119285,68.0,77.0,18.0
VSL,chồi non,1,88.0,0.0,88.0,88.0,0.0
VSL,chớp mắt,1,90.0,0.0,90.0,90.0,0.0
VSL,chợ Bến Thành,1,88.0,0.0,88.0,88.0,0.0
VSL,chợ nổi,1,97.0,0.0,97.0,97.0,0.0
VSL,chợ nổi Cái Bè,1,131.0,0.0,131.0,131.0,0.0
VSL,chợ nổi Cái Răng,1,105.0,0.0,105.0,105.0,0.0
VSL,chục,1,73.0,0.0,73.0,73.0,0.0
VSL,chục nghìn,1,78.0,0.0,78.0,78.0,0.0
VSL,chục triệu,1,74.0,0.0,74.0,74.0,0.0
VSL,chụp đèn,1,77.0,0.0,77.0,77.0,0.0
VSL,chụp ảnh,1,73.0,0.0,73.0,73.0,0.0
VSL,chủ nghĩa xã hội,1,86.0,0.0,86.0,86.0,0.0
VSL,chủ ngữ,1,90.0,0.0,90.0,90.0,0.0
VSL,chủ nhiệm,1,75.0,0.0,75.0,75.0,0.0
VSL,chủ tịch,3,92.0,6.377042156569663,83.0,97.0,40.666666666666664
VSL,chủ đề,1,90.0,0.0,90.0,90.0,0.0
VSL,chủ động,1,96.0,0.0,96.0,96.0,0.0
VSL,chức năng,1,73.0,0.0,73.0,73.0,0.0
VSL,chức vụ,1,186.0,0.0,186.0,186.0,0.0
VSL,chứng cớ,1,71.0,0.0,71.0,71.0,0.0
VSL,chứng kiến,1,91.0,0.0,91.0,91.0,0.0
VSL,chứng minh,1,68.0,0.0,68.0,68.0,0.0
VSL,chứng nhận,1,74.0,0.0,74.0,74.0,0.0
VSL,chữ,1,73.0,0.0,73.0,73.0,0.0
VSL,chữ cái,1,62.0,0.0,62.0,62.0,0.0
VSL,chữ hoa,1,86.0,0.0,86.0,86.0,0.0
VSL,chữ viết,1,75.0,0.0,75.0,75.0,0.0
VSL,chữa bài,3,86.66666666666667,7.542472332656507,76.0,92.0,56.88888888888889
VSL,chữa bệnh,1,85.0,0.0,85.0,85.0,0.0
VSL,chữa cháy,1,89.0,0.0,89.0,89.0,0.0
VSL,co dãn,1,103.0,0.0,103.0,103.0,0.0
VSL,co giật,1,66.0,0.0,66.0,66.0,0.0
VSL,coi thường,1,61.0,0.0,61.0,61.0,0.0
VSL,con ba ba,1,86.0,0.0,86.0,86.0,0.0
VSL,con bê,3,86.0,12.832251036613439,69.0,100.0,164.66666666666666
VSL,con bò,3,71.66666666666667,3.2998316455372216,67.0,74.0,10.888888888888888
VSL,con bướm,1,78.0,0.0,78.0,78.0,0.0
VSL,con chim,1,170.0,0.0,170.0,170.0,0.0
VSL,con chuồn chuồn,1,71.0,0.0,71.0,71.0,0.0
VSL,con chuột,3,78.66666666666667,4.714045207910316,72.0,82.0,22.222222222222218
VSL,con chuột nhắt,1,79.0,0.0,79.0,79.0,0.0
VSL,con chó,3,70.0,1.4142135623730951,68.0,71.0,2.0
VSL,con chồn,1,77.0,0.0,77.0,77.0,0.0
VSL,con cua,1,85.0,0.0,85.0,85.0,0.0
VSL,con cá,3,77.33333333333333,3.7712361663282534,72.0,80.0,14.222222222222221
VSL,con cá sấu,1,106.0,0.0,106.0,106.0,0.0
VSL,con cò,1,183.0,0.0,183.0,183.0,0.0
VSL,con cóc,1,83.0,0.0,83.0,83.0,0.0
VSL,con công,1,90.0,0.0,90.0,90.0,0.0
VSL,con cú mèo,1,86.0,0.0,86.0,86.0,0.0
VSL,con cọp,3,89.0,12.192894105447921,72.0,100.0,148.66666666666666
VSL,con cừu,1,88.0,0.0,88.0,88.0,0.0
VSL,con dâu,1,77.0,0.0,77.0,77.0,0.0
VSL,con dê,1,82.0,0.0,82.0,82.0,0.0
VSL,con dế,1,79.0,0.0,79.0,79.0,0.0
VSL,con ghẹ,1,83.0,0.0,83.0,83.0,0.0
VSL,con gián,1,77.0,0.0,77.0,77.0,0.0
VSL,con gà,1,81.0,0.0,81.0,81.0,0.0
VSL,con gái,1,75.0,0.0,75.0,75.0,0.0
VSL,con gấu,1,82.0,0.0,82.0,82.0,0.0
VSL,con hoẵng,1,85.0,0.0,85.0,85.0,0.0
VSL,con hàu,1,100.0,0.0,100.0,100.0,0.0
VSL,con hươu,1,86.0,0.0,86.0,86.0,0.0
VSL,con khỉ,1,190.0,0.0,190.0,190.0,0.0
VSL,con kiến,3,88.66666666666667,1.699673171197595,87.0,91.0,2.888888888888889
VSL,con lươn,1,79.0,0.0,79.0,79.0,0.0
VSL,con lợn (con heo),3,83.33333333333333,15.755069730795299,68.0,105.0,248.22222222222226
VSL,con muỗi,3,92.33333333333333,3.7712361663282534,87.0,95.0,14.222222222222221
VSL,con mèo,3,79.66666666666667,5.185449728701348,76.0,87.0,26.888888888888886
VSL,con mực,1,83.0,0.0,83.0,83.0,0.0
VSL,con nai,1,81.0,0.0,81.0,81.0,0.0
VSL,con người,3,80.33333333333333,3.7712361663282534,75.0,83.0,14.222222222222221
VSL,con ngỗng,1,87.0,0.0,87.0,87.0,0.0
VSL,con ngựa,3,75.33333333333333,7.542472332656507,70.0,86.0,56.88888888888889
VSL,con nhím,1,91.0,0.0,91.0,91.0,0.0
VSL,con nuôi,3,92.66666666666667,19.067132861433453,72.0,118.0,363.5555555555555
VSL,con ong,2,79.5,0.5,79.0,80.0,0.25
VSL,con quạ,1,82.0,0.0,82.0,82.0,0.0
VSL,con ruồi,1,78.0,0.0,78.0,78.0,0.0
VSL,con rùa,1,80.0,0.0,80.0,80.0,0.0
VSL,con rắn,1,89.0,0.0,89.0,89.0,0.0
VSL,con rối,1,80.0,0.0,80.0,80.0,0.0
VSL,con sâu,1,87.0,0.0,87.0,87.0,0.0
VSL,con sò,1,93.0,0.0,93.0,93.0,0.0
VSL,con sóc,1,81.0,0.0,81.0,81.0,0.0
VSL,con sói,1,75.0,0.0,75.0,75.0,0.0
VSL,con sông,1,186.0,0.0,186.0,186.0,0.0
VSL,con sư tử,2,92.0,6.0,86.0,98.0,36.0
VSL,con số,1,83.0,0.0,83.0,83.0,0.0
VSL,con tem,1,80.0,0.0,80.0,80.0,0.0
VSL,con thỏ,1,195.0,0.0,195.0,195.0,0.0
VSL,con trai,1,78.0,0.0,78.0,78.0,0.0
VSL,con trai (động vật),1,68.0,0.0,68.0,68.0,0.0
VSL,con trăn,1,89.0,0.0,89.0,89.0,0.0
VSL,con trỏ,1,89.0,0.0,89.0,89.0,0.0
VSL,con tôm,3,77.0,5.656854249492381,73.0,85.0,32.0
VSL,con voi,3,90.66666666666667,0.4714045207910317,90.0,91.0,0.2222222222222222
VSL,con vượn,1,85.0,0.0,85.0,85.0,0.0
VSL,con vẹt,1,89.0,0.0,89.0,89.0,0.0
VSL,con vịt,1,79.0,0.0,79.0,79.0,0.0
VSL,con đom đóm,1,130.0,0.0,130.0,130.0,0.0
VSL,con đường,1,86.0,0.0,86.0,86.0,0.0
VSL,con đẻ,1,85.0,0.0,85.0,85.0,0.0
VSL,con ếch,3,85.33333333333333,6.944222218666553,77.0,94.0,48.22222222222223
VSL,con ốc,1,85.0,0.0,85.0,85.0,0.0
VSL,cong,1,78.0,0.0,78.0,78.0,0.0
VSL,cua đồng,1,104.0,0.0,104.0,104.0,0.0
VSL,cung cấp,1,80.0,0.0,80.0,80.0,0.0
VSL,cung tên,1,72.0,0.0,72.0,72.0,0.0
VSL,cung điện,3,79.0,2.8284271247461903,75.0,81.0,8.0
VSL,cuối năm,1,85.0,0.0,85.0,85.0,0.0
VSL,cuối tháng,1,84.0,0.0,84.0,84.0,0.0
VSL,cuối tuần,1,86.0,0.0,86.0,86.0,0.0
VSL,cuốn,1,91.0,0.0,91.0,91.0,0.0
VSL,cuống hoa,1,98.0,0.0,98.0,98.0,0.0
VSL,cuống lá,1,88.0,0.0,88.0,88.0,0.0
VSL,cuộc sống,1,76.0,0.0,76.0,76.0,0.0
VSL,cuộc đời,1,77.0,0.0,77.0,77.0,0.0
VSL,cuộn giấy vệ sinh,1,106.0,0.0,106.0,106.0,0.0
VSL,cày,1,62.0,0.0,62.0,62.0,0.0
VSL,cày ruộng,1,191.0,0.0,191.0,191.0,0.0
VSL,cá kho,3,96.33333333333333,18.263503375736967,81.0,122.0,333.5555555555556
VSL,cá kiếm,1,108.0,0.0,108.0,108.0,0.0
VSL,cá mập,1,78.0,0.0,78.0,78.0,0.0
VSL,cá voi,1,82.0,0.0,82.0,82.0,0.0
VSL,các bạn,1,89.0,0.0,89.0,89.0,0.0
VSL,các bạn (2 người),1,103.0,0.0,103.0,103.0,0.0
VSL,cách ly,1,95.0,0.0,95.0,95.0,0.0
VSL,cái bè,1,74.0,0.0,74.0,74.0,0.0
VSL,cái gùi,1,73.0,0.0,73.0,73.0,0.0
VSL,cái gương,3,148.0,45.254833995939045,84.0,180.0,2048.0
VSL,cái neo,1,100.0,0.0,100.0,100.0,0.0
VSL,cái nhíp,1,175.0,0.0,175.0,175.0,0.0
VSL,cái túi,1,134.0,0.0,134.0,134.0,0.0
VSL,cái vợt cá,1,77.0,0.0,77.0,77.0,0.0
VSL,cánh buồm,1,117.0,0.0,117.0,117.0,0.0
VSL,cánh tay,1,71.0,0.0,71.0,71.0,0.0
VSL,cáp treo,1,104.0,0.0,104.0,104.0,0.0
VSL,cát,1,79.0,0.0,79.0,79.0,0.0
VSL,câu chuyện,1,67.0,0.0,67.0,67.0,0.0
VSL,câu cá,1,66.0,0.0,66.0,66.0,0.0
VSL,câu ghép,1,77.0,0.0,77.0,77.0,0.0
VSL,câu thơ,3,94.33333333333333,3.2998316455372216,92.0,99.0,10.888888888888888
VSL,câu văn,1,86.0,0.0,86.0,86.0,0.0
VSL,câu đơn,1,77.0,0.0,77.0,77.0,0.0
VSL,câu đố,1,60.0,0.0,60.0,60.0,0.0
VSL,câu đối,1,60.0,0.0,60.0,60.0,0.0
VSL,cây bàng,2,109.0,31.0,78.0,140.0,961.0
VSL,cây cọ,1,64.0,0.0,64.0,64.0,0.0
VSL,cây cối,1,68.0,0.0,68.0,68.0,0.0
VSL,cây cổ thụ,3,83.33333333333333,26.637484032009397,64.0,121.0,709.5555555555555
VSL,cây gỗ,1,84.0,0.0,84.0,84.0,0.0
VSL,cây khế,1,98.0,0.0,98.0,98.0,0.0
VSL,cây ngô,3,83.0,7.874007874011811,72.0,90.0,62.0
VSL,cây nến,1,68.0,0.0,68.0,68.0,0.0
VSL,cây phượng,3,69.0,4.242640687119285,66.0,75.0,18.0
VSL,cây sả,1,96.0,0.0,96.0,96.0,0.0
VSL,cây số,1,172.0,0.0,172.0,172.0,0.0
VSL,cây thân gỗ,3,83.66666666666667,24.280765135299085,66.0,118.0,589.5555555555555
VSL,cây thông,1,75.0,0.0,75.0,75.0,0.0
VSL,cây tre,1,171.0,0.0,171.0,171.0,0.0
VSL,cây trồng,1,68.0,0.0,68.0,68.0,0.0
VSL,cây xanh,1,70.0,0.0,70.0,70.0,0.0
VSL,cây xanh tươi,3,82.66666666666667,0.4714045207910317,82.0,83.0,0.2222222222222222
VSL,cây ăn quả,3,80.33333333333333,2.0548046676563256,78.0,83.0,4.222222222222222
VSL,cây đa,1,83.0,0.0,83.0,83.0,0.0
VSL,cãi nhau,1,159.0,0.0,159.0,159.0,0.0
VSL,còi,1,60.0,0.0,60.0,60.0,0.0
VSL,còi xương,1,60.0,0.0,60.0,60.0,0.0
VSL,còn bạn_,1,123.0,0.0,123.0,123.0,0.0
VSL,còng,1,66.0,0.0,66.0,66.0,0.0
VSL,còng (cái còng),1,64.0,0.0,64.0,64.0,0.0
VSL,có ích,1,60.0,0.0,60.0,60.0,0.0
VSL,có … không_,1,63.0,0.0,63.0,63.0,0.0
VSL,cô dâu,1,66.0,0.0,66.0,66.0,0.0
VSL,cô giáo,3,89.33333333333333,1.699673171197595,87.0,91.0,2.888888888888889
VSL,cô đơn,1,68.0,0.0,68.0,68.0,0.0
VSL,côn trùng,1,62.0,0.0,62.0,62.0,0.0
VSL,công bằng,1,73.0,0.0,73.0,73.0,0.0
VSL,công chúa,1,79.0,0.0,79.0,79.0,0.0
VSL,công cộng,1,60.0,0.0,60.0,60.0,0.0
VSL,công cụ,1,60.0,0.0,60.0,60.0,0.0
VSL,công nghiệp,3,66.0,1.4142135623730951,65.0,68.0,2.0
VSL,công nhận,1,60.0,0.0,60.0,60.0,0.0
VSL,công sức,1,69.0,0.0,69.0,69.0,0.0
VSL,công thức,1,67.0,0.0,67.0,67.0,0.0
VSL,công trường,1,80.0,0.0,80.0,80.0,0.0
VSL,công tắc,1,68.0,0.0,68.0,68.0,0.0
VSL,công viên,3,77.0,0.816496580927726,76.0,78.0,0.6666666666666666
VSL,công việc,1,60.0,0.0,60.0,60.0,0.0
VSL,công văn,1,193.0,0.0,193.0,193.0,0.0
VSL,công ước,1,68.0,0.0,68.0,68.0,0.0
VSL,cõng,1,134.0,0.0,134.0,134.0,0.0
VSL,cù,1,60.0,0.0,60.0,60.0,0.0
VSL,cùi chỏ,1,89.0,0.0,89.0,89.0,0.0
VSL,cùng _ với (giới từ),1,75.0,0.0,75.0,75.0,0.0
VSL,cúc áo,1,68.0,0.0,68.0,68.0,0.0
VSL,cúi,1,78.0,0.0,78.0,78.0,0.0
VSL,căm thù,1,64.0,0.0,64.0,64.0,0.0
VSL,cũng vậy_cũng thế,1,276.0,0.0,276.0,276.0,0.0
VSL,cơ bắp,1,89.0,0.0,89.0,89.0,0.0
VSL,cơ hội,3,76.0,0.816496580927726,75.0,77.0,0.6666666666666666
VSL,cơ quan,1,80.0,0.0,80.0,80.0,0.0
VSL,cơ sở,1,75.0,0.0,75.0,75.0,0.0
VSL,cơ thể,1,80.0,0.0,80.0,80.0,0.0
VSL,cơm,1,63.0,0.0,63.0,63.0,0.0
VSL,cơm bình dân,3,82.0,7.118052168020874,76.0,92.0,50.666666666666664
VSL,cơm hộp,1,92.0,0.0,92.0,92.0,0.0
VSL,cơm rang,1,78.0,0.0,78.0,78.0,0.0
VSL,cưa,1,80.0,0.0,80.0,80.0,0.0
VSL,cưa (cái cưa),1,73.0,0.0,73.0,73.0,0.0
VSL,cướp,3,60.333333333333336,0.4714045207910317,60.0,61.0,0.22222222222222224
VSL,cướp biển,1,60.0,0.0,60.0,60.0,0.0
VSL,cướp cờ,1,75.0,0.0,75.0,75.0,0.0
VSL,cướp giật,1,60.0,0.0,60.0,60.0,0.0
VSL,cười nhếch mép,1,91.0,0.0,91.0,91.0,0.0
VSL,cười vỡ bụng,1,64.0,0.0,64.0,64.0,0.0
VSL,cưỡi ngựa,1,60.0,0.0,60.0,60.0,0.0
VSL,cạnh,1,61.0,0.0,61.0,61.0,0.0
