dataset,label,file,sample_id,sample_index,npz_sequence_key,npz_format,video_name,target_frames,source_fps,source_total_frames,train_feature_dim,valid_pose_ratio,valid_left_hand_ratio,valid_right_hand_ratio,valid_face_ratio,num_frames,feature_dim,usable_motion,normalization_scale,has_left_hand,has_right_hand,has_pose,has_face,left_valid_frames,right_valid_frames,left_frame_missing_ratio,right_frame_missing_ratio,hand_frame_missing_ratio,left_point_missing_ratio,right_point_missing_ratio,hand_point_missing_ratio,pose_frame_missing_ratio,pose_point_missing_ratio,face_frame_missing_ratio,face_point_missing_ratio,total_motion,mean_motion,max_motion,motion_variance,mean_velocity,max_velocity,velocity_std,mean_acceleration,max_acceleration,acceleration_std,trajectory_length,displacement,straightness_ratio,direction_change_count,trajectory_bbox_area,hand_face_dist_mean,hand_face_dist_std,hand_body_dist_mean,hand_body_dist_std,left_right_hand_dist_mean,left_right_hand_dist_std
ASL,motivate,ASL/motivate/36970.npz,36970,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36970.mp4,60,23.97612953186035,30,670,1.0,0.7333333333333333,0.0,0.9666666666666667,60,670,True,0.3345000743865967,True,True,False,False,58,58,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.6317460317460317,0.033333333333333326,0.3325396825396825,,,,,2.0766351744532585,0.0351972063466654,0.24333401024341583,0.0030619679018855095,0.8438927814111872,5.834207534790039,1.326720424392458,1.7168853139055187,5.834207534790039,2.2427521927930485,2.0766351823695004,0.1142486147582531,0.11038586262299693,38.0,0.06195424124598503,,,,,0.880725234746933,0.17897619594307926
ASL,motivate,ASL/motivate/36971.npz,36971,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36971.mp4,74,30.0,79,670,1.0,0.7297297297297297,0.0,0.9864864864864865,74,670,True,0.2336040437221527,True,True,False,False,73,73,0.013513513513513487,0.013513513513513487,0.013513513513513487,0.6241956241956241,0.013513513513513487,0.3188545688545688,,,,,4.46967191901058,0.06122838245219972,0.2596352696418762,0.0023600102867931128,1.8368514763982329,7.789058208465576,1.4573981004138887,0.8071872202886475,4.211676597595215,1.1368133906581315,4.469671920640394,0.19943741708993912,0.09215907637258655,84.0,0.23746392875909805,,,,,0.8953060596375852,0.21173978650973532
ASL,motivate,ASL/motivate/36973.npz,36973,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36973.mp4,60,29.969999313354492,32,670,0.9833333333333333,0.75,0.23333333333333334,0.9833333333333333,60,670,True,0.12185241281986237,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.06825396825396823,0.01666666666666672,0.042460317460317476,,,,,3.7991676055826247,0.06439267128106144,0.9650216698646545,0.01772472821176052,1.929848331768634,28.92169952392578,3.990033331707111,3.4362479992981614,28.92169952392578,6.212453562992346,3.7991676246747375,0.6272042095661163,0.31132135189630306,45.0,0.23744527995586395,,,,,0.675743818283081,0.14670917012096146
ASL,motivate,ASL/motivate/36975.npz,36975,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36975.mp4,60,30.3546199798584,79,670,1.0,0.6,0.6333333333333333,1.0,60,670,True,0.29590344429016113,True,True,False,False,60,60,0.0,0.0,0.0,0.2063492063492064,0.0,0.1031746031746032,,,,,5.336327210068703,0.09044622389946953,0.5156236290931702,0.008177989162504673,2.745460724426528,15.651558876037598,2.745036233516545,2.0390814008383917,14.399406433105469,3.87668245635332,5.336327203083783,0.10164708644151688,0.03897094112023654,95.0,0.1525142639875412,,,,,0.6261289536952972,0.3060654808868028
ASL,motivate,ASL/motivate/66148.npz,66148,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66148.mp4,73,23.976089477539062,73,670,1.0,0.0,0.726027397260274,1.0,73,670,True,0.27264925837516785,True,True,False,False,73,73,0.0,0.0,0.0,0.16960208741030658,0.0,0.08480104370515329,,,,,4.609253505710512,0.06401740980153489,0.48617321252822876,0.008415739983320236,1.5348871558283765,11.656532287597656,2.1995029527531416,0.904411960130846,10.597688674926758,1.956114191153932,4.609253513510339,0.15792793780565262,0.09897934713615697,102.0,0.17406260082498193,,,,,0.624685233994706,0.19345022239923415
ASL,motor,ASL/motor/37003.npz,37003,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37003.mp4,79,25.0,79,670,1.0,0.7848101265822784,0.7721518987341772,1.0,79,670,True,0.21141323447227478,True,True,False,False,79,79,0.0,0.0,0.0,0.1410488245931284,0.0,0.0705244122965642,,,,,7.456466754898429,0.09559572762690294,0.5218310952186584,0.007636630441993475,2.3898931923202977,13.045777320861816,2.1846954111221106,1.5808437118282566,11.418783187866211,2.8210724808136534,7.456466758274473,0.17596682161092758,0.05245843650164439,101.0,0.15927179530262947,,,,,0.8108232564563993,0.19406137233458076
ASL,motor,ASL/motor/37004.npz,37004,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37004.mp4,87,30.0,94,670,1.0,0.8390804597701149,0.7816091954022989,1.0,87,670,True,0.2366127073764801,True,True,False,False,87,87,0.0,0.0,0.0,0.1280788177339901,0.0,0.06403940886699505,,,,,5.166784606873989,0.060078890777604525,0.7091472744941711,0.011191055178642273,1.8023667276598687,21.274417877197266,3.1736335338142285,1.473446517832139,19.41691017150879,4.16218505002807,5.166784608270973,0.13902951776981354,0.07632163181099909,110.0,0.27101429738104343,,,,,0.7062144272628872,0.21097294108737677
ASL,motor,ASL/motor/37006.npz,37006,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37006.mp4,60,29.969999313354492,47,670,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,60,670,True,0.06492270529270172,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,,,,,8.756222870200872,0.14841055712204868,0.5946562886238098,0.020206965506076813,4.447864287990635,17.821847915649414,4.260271389062877,3.7504797372324714,14.133565902709961,4.744518536552694,8.75622281851247,0.17905641347169876,0.035804780215363874,48.0,0.4262755215167999,,,,,2.446511387825012,0.18466047533508514
ASL,motor,ASL/motor/37008.npz,37008,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37008.mp4,79,30.28579330444336,96,670,1.0,0.6835443037974683,0.7088607594936709,1.0,79,670,True,0.279744416475296,True,True,False,False,79,79,0.0,0.0,0.0,0.17239300783604583,0.0,0.08619650391802292,,,,,4.724868385121226,0.06057523570668239,0.6037817597389221,0.008103272877633572,1.8345690604585867,18.286008834838867,2.726272034149438,1.2986208074665688,17.238018035888672,3.683279927427382,4.724868382443674,0.016956625506281853,0.00838798321854629,121.0,0.10415682895109057,,,,,0.7879427618618253,0.2120580032090756
ASL,motor,ASL/motor/69403.npz,69403,0,pose+hands+face+mouth,asl_vsl_extractor_v2,69403.mp4,93,29.970029830932617,96,670,1.0,0.7419354838709677,0.7741935483870968,1.0,93,670,True,0.17292767763137817,True,True,False,False,93,93,0.0,0.0,0.0,0.11981566820276501,0.0,0.05990783410138251,,,,,8.315812258981168,0.09038926368457792,0.6835423707962036,0.011277176439762115,2.708968925087348,20.48578453063965,3.182639102119634,1.474057096373904,19.16492462158203,3.4987582188116773,8.315812244312838,0.260966420173645,0.06194891912807435,86.0,0.33758170157670975,,,,,1.130094567293762,0.1392382433221247
ASL,motorcycle,ASL/motorcycle/36992.npz,36992,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36992.mp4,60,29.969999313354492,73,670,1.0,0.6,0.5833333333333334,1.0,60,670,True,0.20898199081420898,True,True,False,False,60,60,0.0,0.0,0.0,0.2579365079365079,0.0,0.12896825396825395,,,,,6.018284074962139,0.10200481482986677,1.0861033201217651,0.025616543367505074,3.057084195694681,32.550514221191406,4.796748845981985,3.1885097478998117,30.027162551879883,6.65760786936351,6.018284073332325,0.11241417191922665,0.03633970046975542,74.0,0.4185003531165421,,,,,0.9876860121885935,0.3610192584067634
ASL,motorcycle,ASL/motorcycle/36993.npz,36993,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36993.mp4,74,29.969999313354492,81,670,1.0,0.5540540540540541,0.581081081081081,1.0,74,670,True,0.14933955669403076,True,True,False,False,74,74,0.0,0.0,0.0,0.20077220077220082,0.0,0.10038610038610041,,,,,7.429926146753132,0.10177981022949496,0.5717666149139404,0.012931743636727333,3.050340854958312,17.135845184326172,3.408123146658559,1.9610761863489945,16.15937042236328,4.163631559567447,7.429926150944084,0.3437326103448868,0.0957887012614731,103.0,0.39627430215477943,,,,,1.0214399977310284,0.12567914001094269
ASL,motorcycle,ASL/motorcycle/36994.npz,36994,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36994.mp4,60,23.976024627685547,48,670,1.0,0.8333333333333334,0.7333333333333333,0.9833333333333333,60,670,True,0.1878899335861206,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.10952380952380958,0.01666666666666672,0.06309523809523815,,,,,3.94547460693866,0.06687245096506203,0.6742891073226929,0.013751697726547718,1.6033355319651508,16.166772842407227,2.8116116917511054,1.8418308104677448,16.012466430664062,4.055226289472969,3.945474578300491,0.049954055808484554,0.033181299398889294,59.0,0.13586835702881217,,,,,0.9164978901545207,0.2530158453507082
ASL,motorcycle,ASL/motorcycle/36995.npz,36995,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36995.mp4,60,29.970029830932617,39,670,1.0,0.75,0.8,0.9833333333333333,60,670,True,0.21316026151180267,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.0888888888888889,0.01666666666666672,0.05277777777777781,,,,,4.849376138299704,0.0821928159033848,0.7440207600593567,0.013003507629036903,2.4633211584414467,22.298324584960938,3.4175701481693577,3.4322068876233596,22.298324584960938,5.298749010185199,4.849376118276268,0.35311638563871384,0.17249981023116395,55.0,0.1049158126115799,,,,,0.9399377167224884,0.22480573817482175
ASL,motorcycle,ASL/motorcycle/36996.npz,36996,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36996.mp4,74,30.00405502319336,74,670,0.9864864864864865,0.8243243243243243,0.7702702702702703,0.9864864864864865,74,670,True,0.22793039679527283,True,True,False,False,73,73,0.013513513513513487,0.013513513513513487,0.013513513513513487,0.13899613899613905,0.013513513513513487,0.07625482625482627,,,,,7.399661205708981,0.10136522199601343,0.7148541808128357,0.01441668625921011,3.0413677096366882,21.448524475097656,3.6025720735357334,2.1363855774203935,19.58648681640625,4.3181150598753915,7.399661197327077,0.3658435195684433,0.13279763042608372,105.0,0.2898504249751568,,,,,0.7207733561863771,0.27705090526597576
ASL,motorcycle,ASL/motorcycle/36998.npz,36998,0,pose+hands+face+mouth,asl_vsl_extractor_v2,36998.mp4,60,29.969999313354492,33,670,0.95,0.95,0.95,0.95,60,670,True,0.06731656938791275,True,True,False,False,57,57,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,,,,,5.900118134915829,0.10000200228670895,0.5378279685974121,0.017465319484472275,2.9970599534147877,16.118703842163086,3.9607278816811755,5.320115558032332,16.118703842163086,6.504915818444708,5.900118073448539,0.44881193339824677,0.2387092546372582,25.0,0.23369208723306656,,,,,1.8757786214351655,0.14599517905387618
ASL,motorcycle,ASL/motorcycle/37001.npz,37001,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37001.mp4,62,30.282503128051758,97,670,1.0,0.5967741935483871,0.6129032258064516,1.0,62,670,True,0.2832831144332886,True,True,False,False,62,62,0.0,0.0,0.0,0.2196620583717358,0.0,0.1098310291858679,,,,,5.06870642118156,0.08309354788822229,0.5741393566131592,0.008009334094822407,2.5162806403441507,17.386377334594727,2.7101290282662545,1.8174798493583997,15.94874095916748,3.655545664660997,5.068706379970536,0.07569191418588161,0.030528369372728334,95.0,0.1334609817713499,,,,,0.7207496286399903,0.28011036356080693
ASL,mountain,ASL/mountain/37017.npz,37017,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37017.mp4,75,25.0,76,670,1.0,0.68,0.6266666666666667,1.0,75,670,True,0.3209743797779083,True,True,False,False,75,75,0.0,0.0,0.0,0.18158730158730163,0.0,0.09079365079365082,,,,,6.881066565401852,0.09298738601894395,0.49370700120925903,0.010352701880037785,2.324684655545531,12.34267520904541,2.5437057319349976,1.6302939261475655,9.141583442687988,2.7737434474988616,6.881066518486477,0.2764345817267895,0.0700980949393604,110.0,0.26417903415858746,,,,,0.6453538783391317,0.16468400452291507
ASL,mountain,ASL/mountain/37018.npz,37018,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37018.mp4,60,23.97610855102539,38,670,1.0,0.6166666666666667,0.55,0.9833333333333333,60,670,True,0.21390657126903534,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.19206349206349205,0.01666666666666672,0.10436507936507938,,,,,4.3141211634501815,0.0731206976855963,0.889037013053894,0.018068669363856316,1.7531497695688474,21.31564712524414,3.22286245703619,2.3890527903005996,21.31564712524414,4.8593686705652415,4.314121142204385,0.12442318350076675,0.10279993664422922,39.0,0.2604349141474813,,,,,0.8992093433936437,0.30264010739401215
ASL,mountain,ASL/mountain/37019.npz,37019,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37019.mp4,80,30.00337028503418,89,670,1.0,0.775,0.75,0.9875,80,670,True,0.23037905991077423,True,True,False,False,79,79,0.012499999999999956,0.012499999999999956,0.012499999999999956,0.12857142857142856,0.012499999999999956,0.07053571428571426,,,,,6.5277586709707975,0.08262985659456706,0.8657082915306091,0.014845591969788074,2.479174195211145,25.974166870117188,3.6556854721831193,1.9434921420537508,24.200937271118164,5.146456533128483,6.5277586539741606,0.2602943927049637,0.1026841711936356,79.0,0.354339687153697,,,,,0.7354704190045596,0.20099724675657685
ASL,mountain,ASL/mountain/37022.npz,37022,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37022.mp4,60,29.969999313354492,81,670,1.0,1.0,0.8833333333333333,1.0,60,670,True,0.0833621695637703,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.9554926427081227,0.06704224818149361,0.2603664696216583,0.0033751558512449265,2.0092561371245625,7.803183078765869,1.7411399201435596,1.4233196881310692,5.691485404968262,1.984015123160332,3.9554926443379372,0.5377881526947021,0.256345425418617,55.0,0.15933736972510815,,,,,1.5603120187918345,0.18910074419238784
ASL,mountain,ASL/mountain/37026.npz,37026,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37026.mp4,60,30.31884002685547,87,670,1.0,0.5333333333333333,0.55,1.0,60,670,True,0.2935883402824402,True,True,False,False,60,60,0.0,0.0,0.0,0.22698412698412695,0.0,0.11349206349206348,,,,,4.626580241136253,0.07841661425654665,0.6257731318473816,0.012454054318368435,2.377500770708262,18.972715377807617,3.383513933830298,1.9705762950510815,18.151517868041992,4.648618442714137,4.626580271171406,0.026521923951804638,0.012119908961376196,80.0,0.18049840442836285,,,,,0.7354561716318131,0.28197169762148044
ASL,mouse,ASL/mouse/37040.npz,37040,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37040.mp4,60,29.969999313354492,78,670,1.0,0.0,0.5166666666666667,1.0,60,670,True,0.1619703471660614,True,True,False,False,60,60,0.0,0.0,0.0,0.28888888888888886,0.0,0.14444444444444443,,,,,7.867928586900234,0.1333547218118684,0.9543859958648682,0.027588719502091408,3.9966409196287898,28.602947235107422,4.977972223106243,3.9814015390544104,26.249225616455078,6.749787041281185,7.867928644060157,0.18341897055506706,0.03780581260635468,66.0,0.424659788608551,,,,,1.2849355657895407,0.2418530616222885
ASL,mouse,ASL/mouse/37042.npz,37042,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37042.mp4,72,30.0,82,670,0.9861111111111112,0.0,0.6666666666666666,0.9861111111111112,72,670,True,0.26216113567352295,True,True,False,False,71,71,0.01388888888888884,0.01388888888888884,0.01388888888888884,0.19444444444444442,0.01388888888888884,0.10416666666666663,,,,,7.487823158502579,0.10546229800707857,0.7663667798042297,0.012213896960020065,3.1638689511258837,22.991003036499023,3.3154949436451693,2.072210165432521,19.342226028442383,4.254294638832714,7.487823158269748,0.21565145254135132,0.055292550225996315,103.0,0.32704375497996807,,,,,0.7514777779579163,0.2712052980806541
ASL,mouse,ASL/mouse/37043.npz,37043,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37043.mp4,116,29.99761962890625,126,670,1.0,0.0,0.7672413793103449,1.0,116,670,True,0.2305966317653656,True,True,False,False,116,116,0.0,0.0,0.0,0.1280788177339901,0.0,0.06403940886699505,,,,,7.656155373901129,0.06657526412087938,0.9271026253700256,0.00974214356392622,1.997099445565887,27.810871124267578,2.960833765540876,1.2501251753746419,25.23931121826172,3.6238972292449114,7.656155374832451,0.1842750832438469,0.0535885833567827,139.0,0.41647811979055405,,,,,0.7033866163471649,0.2237438935866293
ASL,mouse,ASL/mouse/37046.npz,37046,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37046.mp4,60,29.969999313354492,48,670,1.0,0.0,1.0,1.0,60,670,True,0.06108154356479645,True,True,False,False,60,60,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.402277089655399,0.09156401846873558,0.542540967464447,0.016593920066952705,2.744173563132852,16.259952545166016,3.8606571033473305,5.582973800856491,16.259952545166016,6.756030631806141,5.402277071494609,0.4047655314207077,0.14608112183395744,32.0,0.22455425187945366,,,,,2.4028729995091758,0.12902176397420317
ASL,mouse,ASL/mouse/37053.npz,37053,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37053.mp4,60,30.380964279174805,74,670,1.0,0.0,0.5166666666666667,1.0,60,670,True,0.3344776928424835,True,True,False,False,60,60,0.0,0.0,0.0,0.28888888888888886,0.0,0.14444444444444443,,,,,4.187945222482085,0.0709821224149506,0.6952410340309143,0.010398147627711296,2.156505336195736,21.122093200683594,3.097986652210903,2.056870173791359,17.215791702270508,4.0878684444025,4.18794522783719,0.03262984286993742,0.015406992888065907,80.0,0.16104767844080925,,,,,0.7245951443910599,0.21933577836710175
ASL,mouth,ASL/mouth/37062.npz,37062,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37062.mp4,60,29.969999313354492,79,670,1.0,0.0,0.5666666666666667,1.0,60,670,True,0.16900783777236938,True,True,False,False,60,60,0.0,0.0,0.0,0.2682539682539683,0.0,0.13412698412698415,,,,,6.769091987982392,0.11473037267766767,0.8475038409233093,0.02243475429713726,3.438469195770005,25.399688720703125,4.488977111346631,3.138455662234076,25.399688720703125,6.460180593042574,6.7690919558517635,0.2486518733203411,0.06414227867718882,77.0,0.35695014521479607,,,,,1.3211631337801615,0.2528609771878604
ASL,mouth,ASL/mouth/37063.npz,37063,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37063.mp4,72,29.996429443359375,84,670,1.0,0.0,0.7222222222222222,1.0,72,670,True,0.3023073077201843,True,True,False,False,72,72,0.0,0.0,0.0,0.13756613756613756,0.0,0.06878306878306878,,,,,6.245037937536836,0.08795828081037797,0.722312331199646,0.010668923147022724,2.6384343597250925,21.666790008544922,3.098345483640485,1.7803626745939254,19.381839752197266,3.930474032708203,6.245037922170013,0.1072952076792717,0.035519718398129424,63.0,0.21170679479837418,,,,,0.7911520037386153,0.13065510818876508
ASL,mouth,ASL/mouth/37065.npz,37065,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37065.mp4,60,29.969999313354492,51,670,0.9833333333333333,0.0,0.9833333333333333,0.9833333333333333,60,670,True,0.09411457180976868,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.01666666666666672,,,,,5.504576977342367,0.09329791487020961,0.3319820761680603,0.006122267805039883,2.7961384654045105,9.949502944946289,2.3450002748096215,2.3281156461814354,7.212686538696289,3.0407633001764114,5.504576999694109,0.22569887340068817,0.0908133827648965,66.0,0.16258852928876877,,,,,1.7797917028268178,0.06014445931095581
ASL,mouth,ASL/mouth/37068.npz,37068,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37068.mp4,60,30.380964279174805,74,670,1.0,0.0,0.5333333333333333,1.0,60,670,True,0.29957279562950134,True,True,False,False,60,60,0.0,0.0,0.0,0.24761904761904763,0.0,0.12380952380952381,,,,,5.075815179385245,0.08603076575229228,0.5288404226303101,0.007736039813607931,2.6136976318844294,16.066682815551758,2.6721507326221046,1.743172806912455,13.047645568847656,3.4229532912241916,5.0758152096532285,0.08226439356803894,0.032640744079856225,96.0,0.12096536532044411,,,,,0.8677737524112066,0.17327684170783006
ASL,mouth,ASL/mouth/66149.npz,66149,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66149.mp4,68,23.976024627685547,72,670,1.0,0.0,0.6764705882352942,1.0,68,670,True,0.23745673894882202,True,True,False,False,68,68,0.0,0.0,0.0,0.18207282913165268,0.0,0.09103641456582634,,,,,6.748489246703684,0.100723720100055,0.5598892569541931,0.010370246134698391,2.414954381202584,13.423918724060059,2.4415840435521283,1.4902329300389145,12.955241203308105,2.9767228597531337,6.7484892648644745,0.10577314905822277,0.03018486883653186,97.0,0.21634159982204437,,,,,0.8427003437981886,0.17995649844407657
ASL,move,ASL/move/37085.npz,37085,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37085.mp4,60,25.0,80,670,1.0,0.4666666666666667,0.5333333333333333,1.0,60,670,True,0.1575167179107666,True,True,False,False,60,60,0.0,0.0,0.0,0.2785714285714286,0.0,0.1392857142857143,,,,,6.932789903134108,0.1175049136124425,0.9214657545089722,0.02419477142393589,2.9376228421421375,23.036643981933594,3.8886671294284167,2.2985193976040543,21.481374740600586,4.807461694509859,6.93278989661485,0.10485471412539482,0.03508854494902569,73.0,0.38981473445892334,,,,,1.1219064394632976,0.3076340889628157
ASL,move,ASL/move/37086.npz,37086,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37086.mp4,65,29.970029830932617,68,670,1.0,0.6153846153846154,0.6307692307692307,0.9846153846153847,65,670,True,0.14987406134605408,True,True,False,False,64,64,0.01538461538461533,0.01538461538461533,0.01538461538461533,0.13919413919413914,0.01538461538461533,0.07728937728937724,,,,,8.266368790529668,0.12916201235202607,0.7494148015975952,0.017235226929187775,3.8709893710911274,22.459983825683594,3.9345553949366687,2.4608661522940984,22.459983825683594,5.406562293207339,8.26636886340566,0.17394176870584488,0.040562900337681944,78.0,0.3571641333401203,,,,,1.079401527918302,0.23068418841839977
ASL,move,ASL/move/37087.npz,37087,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37087.mp4,60,23.97610855102539,38,670,1.0,0.6833333333333333,0.6333333333333333,0.9833333333333333,60,670,True,0.2583087384700775,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.1507936507936508,0.01666666666666672,0.08373015873015877,,,,,3.6716644736006856,0.062231601247469244,0.7004889845848083,0.01609920710325241,1.4920716270551844,16.795000076293945,3.042152176358328,2.233847570830378,16.795000076293945,4.552288995330347,3.6716644829139113,0.10822553560137749,0.09410630163623902,43.0,0.16293418989516795,,,,,0.8181282679239908,0.25448048856018834
ASL,move,ASL/move/37089.npz,37089,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37089.mp4,94,30.0,94,670,0.9893617021276596,0.7446808510638298,0.7446808510638298,0.9893617021276596,94,670,True,0.23690783977508545,True,True,False,False,93,93,0.010638297872340385,0.010638297872340385,0.010638297872340385,0.14893617021276595,0.010638297872340385,0.07978723404255317,,,,,7.293360377661884,0.07842322986733208,0.7863753437995911,0.011430449783802032,2.3526968991243713,23.59126091003418,3.2073981560217426,1.5769846319504406,20.833181381225586,4.095697044005743,7.293360322481021,0.17578327655792236,0.0687270806256248,120.0,0.243999975733459,,,,,0.8034201632154748,0.21933809862164416
ASL,move,ASL/move/37093.npz,37093,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37093.mp4,60,29.969999313354492,54,670,0.9333333333333333,0.9333333333333333,0.85,0.9333333333333333,60,670,True,0.08892278373241425,True,True,False,False,56,56,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,,,,,7.897691139951348,0.13385917186358218,0.6122742295265198,0.017704056575894356,4.0117592796430745,18.349857330322266,3.9877060136976525,3.1145712851450362,11.786944389343262,4.330426837658284,7.897691183025017,0.48487503826618195,0.1441678086523704,60.0,0.4131000991910696,,,,,1.2756549457708994,0.31909948811300876
ASL,move,ASL/move/37094.npz,37094,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37094.mp4,60,29.969999313354492,44,670,1.0,0.9333333333333333,0.8833333333333333,1.0,60,670,True,0.1639382690191269,True,True,False,False,60,60,0.0,0.0,0.0,0.01031746031746028,0.0,0.00515873015873014,,,,,6.415329121053219,0.10873439188225795,1.1518917083740234,0.02635648474097252,3.2587696172423284,34.522193908691406,4.865533793502051,3.1770044482987503,34.522193908691406,5.7500227111148305,6.415329071693122,0.6608790457248688,0.15686762961390296,68.0,0.4694588454440236,,,,,0.6905106276273727,0.11654760897098292
ASL,move,ASL/move/37097.npz,37097,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37097.mp4,60,29.969999313354492,47,670,0.9833333333333333,0.9,0.8666666666666667,0.9833333333333333,60,670,True,0.1853722780942917,True,True,False,False,59,59,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.026984126984127,0.01666666666666672,0.02182539682539686,,,,,4.488488717004657,0.07607607994923148,1.0208461284637451,0.01853470876812935,2.2800000602916137,30.594757080078125,4.080182509413538,2.1926668995413285,28.819581985473633,4.319660136840447,4.488488687667996,0.5527867525815964,0.20736077894982796,72.0,0.3881080839782953,,,,,0.7444059918324153,0.133291740243214
ASL,move,ASL/move/37098.npz,37098,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37098.mp4,60,29.969999313354492,45,670,1.0,0.9833333333333333,0.9833333333333333,1.0,60,670,True,0.08978382498025894,True,True,False,False,60,60,0.0,0.0,0.0,0.01031746031746028,0.0,0.00515873015873014,,,,,5.669714663177729,0.0960968586979276,1.450989007949829,0.03994940593838692,2.8800228046158614,43.486141204833984,5.990208043568147,3.0227606317092635,43.486141204833984,6.866316178166831,5.669714601244777,0.7611681520938873,0.2574738858346821,60.0,0.3263225331902504,,,,,1.4496106306711833,0.15372062698797692
ASL,move,ASL/move/37102.npz,37102,0,pose+hands+face+mouth,asl_vsl_extractor_v2,37102.mp4,60,30.34500503540039,81,670,1.0,0.48333333333333334,0.5166666666666667,1.0,60,670,True,0.2896455228328705,True,True,False,False,60,60,0.0,0.0,0.0,0.2785714285714286,0.0,0.1392857142857143,,,,,3.649822068400681,0.06186139098984205,0.790999174118042,0.014867352321743965,1.8771842308973863,24.00287437438965,3.700019657458985,2.1812924660485367,21.525537490844727,5.125793898870368,3.649822114617564,0.01711975852958858,0.00824713240645212,70.0,0.16485540941357613,,,,,0.7666034231583277,0.2969464399446672
ASL,move,ASL/move/66151.npz,66151,0,pose+hands+face+mouth,asl_vsl_extractor_v2,66151.mp4,60,23.976051330566406,59,670,1.0,0.45,0.45,1.0,60,670,True,0.15785478055477142,True,True,False,False,60,60,0.0,0.0,0.0,0.3301587301587302,0.0,0.1650793650793651,,,,,4.013003141153604,0.06801700239243397,0.6556032299995422,0.01700407639145851,1.6307791479058185,15.71877670288086,3.1264693151810943,1.9701558952701503,15.71877670288086,3.9861351866728847,4.013003137195483,0.09207626059651375,0.12936172687603903,58.0,0.2689138154964894,,,,,1.2655359586079915,0.2619270165840212
